"IRMAReferenceNumber","SciName"
"2216525","Cynanchum angustifolium"
"2216525","Cynodon dactylon"
"2216525","Cyperus bipartitus"
"2216525","Cyperus croceus"
"2216525","Cyperus cylindricus"
"2216525","Cyperus filicinus"
"2216525","Cyperus flavescens"
"2216525","Cyperus haspan"
"2216525","Cyperus odoratus"
"2216525","Cyperus ovatus"
"2216525","Cyperus polystachyos"
"2216525","Cyperus retrofractus"
"2216525","Cyperus retrorsus"
"2216525","Cyperus strigosus"
"2216525","Cyperus tetragonus"
"2216525","Dactylus glomerata"
"2216525","Datura stramonium"
"2216525","Decodon verticillatus"
"2216525","Desmodium paniculatum"
"2216525","Desmodium perplexum"
"2216525","Desmodium strictum"
"2216525","Dichanthelium aciculare"
"2216525","Dichanthelium acuminatum"
"2216525","Dichanthelium commutatum"
"2216525","Dichanthelium dichotomum"
"2216525","Dichanthelium latifolium"
"2216525","Dichanthelium laxiflorum"
"2216525","Dichanthelium sabulorum"
"2216525","Dichanthelium scabriusculum"
"2216525","Dichanthelium scoparium"
"2216525","Dichanthelium spretum"
"2216525","Dichondra carolinensis"
"2216525","Digitaria filiformis"
"2216525","Digitaria sanguinalis"
"2216525","Diodia virginiana"
"2216525","Distichlis spicata"
"2216525","Dryopteris thelypteris"
"2216525","Dulichium arundinaceum"
"2216525","Echinochloa crus-galli"
"2216525","Echinochloa walteri"
"2216525","Eclipta prostrata"
"2216525","Eleocharis albida"
"2216525","Eleocharis fallax"
"2216525","Eleocharis flavescens"
"2216525","Eleocharis microcarpa"
"2216525","Eleocharis montevidensis"
"2216525","Eleocharis ochreata"
"2216525","Eleocharis olivacea"
"2216525","Eleocharis robbinsii"
"2216525","Eleocharis rostellata"
"2216525","Elephantopus carolinianus"
"2216525","Elephantopus nudatus"
"2216525","Elephantopus tomentosus"
"2216525","Eleusine indica"
"2216525","Elymus virginicus"
"2216525","Eragrostis curvula"
"2216525","Eragrostis elliottii"
"2216525","Eragrostis pectinacea"
"2216525","Eragrostis pilosa"
"2216525","Eragrostis refracta"
"2216525","Eragrostis spectabilis"
"2216525","Erechtites hieraciifolia"
"2216525","Eremochloa ophiuroides"
"2216525","Erigeron annuus"
"2216525","Erigeron canadensis"
"2216525","Erigeron pusillus"
"2216525","Erigeron quercifolius"
"2216525","Euonymus patens"
"2216525","Eupatorium anomalum"
"2216525","Eupatorium aromaticum"
"2216525","Eupatorium capillifolium"
"2216525","Eupatorium dubium"
"2216525","Eupatorium hyssopifolium"
"2216525","Eupatorium leucolepis"
"2216525","Eupatorium mohrii"
"2216525","Eupatorium pilosum"
"2216525","Eupatorium serotinum"
"2216525","Eustachys petraea"
"2216525","Euthamia minor"
"2216525","Euthamia tenuifolia"
"2216525","Festuca octoflora"
"2216525","Festuca rubra"
"2216525","Ficus carica"
"2216525","Fimbristylis autumnalis"
"2216525","Fimbristylis caroliniana"
"2216525","Fimbristylis castanea"
"2216525","Fimbristylis dichotoma"
"2216525","Fimbristylis thermalis"
"2216525","Fraxinus caroliniana"
"2216525","Fuirena breviseta"
"2216525","Fuirena squarrosa"
"2216525","Gaillardia pulchella"
"2216525","Galactia volubilis"
"2216525","Galium hispidulum"
"2216525","Galium obtusum"
"2216525","Galium pilosum"
"2216525","Galium tinctorium"
"2216525","Gamochaeta purpurea"
"2216525","Gaura angustifolia"
"2216525","Gaura biennis"
"2216525","Gaura mollis"
"2216525","Gaylussacia dumosa"
"2216525","Gelsemium sempervirens"
"2216525","Geranium carolinianum"
"2216525","Gerardia maritima"
"2216525","Gladiolus X gandavensis"
"2216525","Glyceria acutiflora"
"2216525","Gnaphalium obtusifolium"
"2216525","Gnaphalium purpureum"
"2216525","Gratiola virginiana"
"2216525","Hamamelis virginiana"
"2216525","Helianthemum corymbosum"
"2216525","Helianthemum georgianum"
"2216525","Heliotropium curassavicum"
"2216525","Heterotheca subaxillaris"
"2216525","Hibiscus moscheutos"
"2216525","Hieracium gronovii"
"2216525","Holosteum umbellatum"
"2216525","Hordeum pusillum"
"2216525","Hydrocotyle umbellata"
"2216525","Hydrocotyle verticillata"
"2216525","Hypericum crux-andreae"
"2216525","Hypericum gentianoides"
"2216525","Hypericum hypericoides"
"2216525","Hypericum mutilum"
"2216525","Hypericum perforatum"
"2216525","Hypoxis hirsuta"
"2216525","Ilex cassine"
"2216525","Ilex glabra"
"2216525","Ipomoea batatas"
"2216525","Ipomoea lacunosa"
"2216525","Ipomoea pandurata"
"2216525","Ipomoea sagittata"
"2216525","Iresine rhizomatosa"
"2216525","Iva imbricata"
"2216525","Juncus biflorus"
"2216525","Juncus bufonius"
"2216525","Juncus canadensis"
"2216525","Juncus coriaceus"
"2216525","Juncus dichotomus"
"2216525","Juncus effusus"
"2216525","Juncus marginatus"
"2216525","Juncus megacephalus"
"2216525","Juncus roemerianus"
"2216525","Juncus scirpoides"
"2216525","Juncus tenuis"
"2216525","Kneiffia arenicola"
"2216525","Krigia virginica"
"2216525","Kummerowia striata"
"2216525","Lactuca canadensis"
"2216525","Lactuca graminifolia"
"2216525","Lagenaria siceraria"
"2216525","Lamium amplexicaule"
"2216525","Lantana camara"
"2216525","Lechea leggettii"
"2216525","Lechea mucronata"
"2216525","Lepidium virginicum"
"2216525","Lespedeza cuneata"
"2216525","Lespedeza virginica"
"2216525","Leucanthemum vulgare"
"2216525","Liatris graminifolia"
"2216525","Lilaeopsis chinensis"
"2216525","Limonium carolinianum"
"2216525","Linum floridanum"
"2216525","Linum medium"
"2216525","Linum virginianum"
"2216525","Lolium multiflorum"
"2216525","Lolium perenne"
"2216525","Lolium pratense"
"2216525","Lonicera japonica"
"2216525","Lonicera sempervirens"
"2216525","Ludwigia alata"
"2216525","Ludwigia maritima"
"2216525","Ludwigia microcarpa"
"2216525","Ludwigia palustris"
"2216525","Ludwigia repens"
"2216525","Ludwigia virgata"
"2216525","Lycopus virginicus"
"2216525","Lyonia lucida"
"2216525","Lythrum lineare"
"2216525","Maclura pomifera"
"2216525","Magnolia grandiflora"
"2216525","Magnolia virginiana"
"2216525","Marrubium vulgare"
"2216525","Matelea suberosa"
"2216525","Melia azedarach"
"2216525","Melothria pendula"
"2216525","Mikania scandens"
"2216525","Mimosa microphylla"
"2216525","Mitchella repens"
"2216525","Mitreola petiolata"
"2216525","Mollugo verticillata"
"2216525","Monarda punctata"
"2216525","Morella caroliniensis"
"2216525","Morus rubra"
"2216525","Muhlenbergia capillaris"
"2216525","Myosurus minimus"
"2216525","Myrica gale"
"2216525","Myriophyllum verticillatum"
"2216525","Nothoscordum bivalve"
"2216525","Nuttallanthus canadensis"
"2216525","Nyssa ogeche"
"2216525","Nyssa sylvatica"
"2216525","Oenothera biennis"
"2216525","Oenothera fruticosa"
"2216525","Oenothera humifusa"
"2216525","Oenothera laciniata"
"2216525","Oenothera parviflora"
"2216525","Oldenlandia uniflora"
"2216525","Onoclea sensibilis"
"2216525","Ophioglossum petiolatum"
"2216525","Oplismenus hirtellus"
"2216525","Opuntia ficus-indica"
"2216525","Opuntia humifusa"
"2216525","Opuntia pusilla"
"2216525","Osmunda regalis"
"2216525","Oxalis rubra"
"2216525","Oxalis stricta"
"2216525","Oxalis violacea"
"2216525","Panicum acuminatum"
"2216525","Panicum amarum"
"2216525","Panicum anceps"
"2216525","Panicum dichotomiflorum"
"2216525","Panicum lancearium"
"2216525","Panicum longifolium"
"2216525","Panicum portoricense"
"2216525","Panicum rigidulum"
"2216525","Panicum sphaerocarpon"
"2216525","Panicum verrucosum"
"2216525","Panicum virgatum"
"2216525","Parapholis incurva"
"2216525","Parietaria floridana"
"2216525","Parietaria praetermissa"
"2216525","Paronychia riparia"
"2216525","Parthenocissus quinquefolia"
"2216525","Paspalum distichum"
"2216525","Paspalum floridanum"
"2216525","Paspalum laeve"
"2216525","Paspalum notatum"
"2216525","Paspalum setaceum"
"2216525","Paspalum urvillei"
"2216525","Paspalum vaginatum"
"2216525","Passiflora incarnata"
"2216525","Passiflora lutea"
"2216525","Petunia X atkinsiana"
"2216525","Phalaris caroliniana"
"2216525","Phleum pratense"
"2216525","Phlox drummondii"
"2216525","Phoradendron leucarpum"
"2216525","Physalis pubescens"
"2216525","Physalis viscosa"
"2216525","Physalis walteri"
"2216525","Phytolacca americana"
"2216525","Phytolacca decandra"
"2216525","Pilea fontana"
"2216525","Pilea pumila"
"2216525","Piptochaetium avenaceum"
"2216525","Plantago heterophylla"
"2216525","Plantago lanceolata"
"2216525","Plantago virginica"
"2216525","Pluchea camphorata"
"2216525","Pluchea carolinensis"
"2216525","Pluchea foetida"
"2216525","Pluchea purpurascens"
"2216525","Pluchea rosea"
"2216525","Poa annua"
"2216525","Poa pratensis"
"2216525","Polygala lutea"
"2216525","Polygala verticillata"
"2216525","Polygonum glaucum"
"2216525","Polygonum lapathifolium"
"2216525","Polygonum persicaria"
"2216525","Polygonum punctatum"
"2216525","Polygonum setaceum"
"2216525","Polypodium polypodioides"
"2216525","Polypogon monspeliensis"
"2216525","Polypremum procumbens"
"2216525","Polystichum acrostichoides"
"2216525","Populus alba"
"2216525","Portulaca oleracea"
"2216525","Potentilla canadensis"
"2216525","Proserpinaca palustris"
"2216525","Proserpinaca pectinata"
"2216525","Prunus angustifolia"
"2216525","Pteridium aquilinum"
"2216525","Pterocaulon virgatum"
"2216525","Ptilimnium capillaceum"
"2216525","Pyrrhopappus carolinianus"
"2216525","Quercus falcata"
"2216525","Quercus phellos"
"2216525","Quercus stellata"
"2216525","Ranunculus sceleratus"
"2216525","Raphanus raphanistrum"
"2216525","Rhexia mariana"
"2216525","Rhus copallina"
"2216525","Rhus copallinum"
"2216525","Rhynchospora caduca"
"2216525","Rhynchospora colorata"
"2216525","Rhynchospora glomerata"
"2216525","Rhynchospora latifolia"
"2216525","Rhynchospora odorata"
"2216525","Ricinus communis"
"2216525","Robinia pseudoacacia"
"2216525","Rosa carolina"
"2216525","Rosa multiflora"
"2216525","Rubus allegheniensis"
"2216525","Rubus cuneifolius"
"2216525","Rubus persistens"
"2216525","Rudbeckia hirta"
"2216525","Rumex crispus"
"2216525","Rumex hastatulus"
"2216525","Ruppia maritima"
"2216525","Sabal minor"
"2216525","Sabatia calycina"
"2216525","Sabatia campanulata"
"2216525","Sabatia stellaris"
"2216525","Saccharum giganteum"
"2216525","Sacciolepis striata"
"2216525","Sagina decumbens"
"2216525","Sagittaria falcata"
"2216525","Sagittaria lancifolia"
"2216525","Sagittaria latifolia"
"2216525","Salicornia bigelovii"
"2216525","Salicornia maritima"
"2216525","Salicornia virginica"
"2216525","Salix caroliniana"
"2216525","Salsola kali"
"2216525","Samolus floribundus"
"2216525","Samolus parviflorus"
"2216525","Sanicula canadensis"
"2216525","Sarcocornia perennis"
"2216525","Sassafras albidum"
"2216525","Saururus cernuus"
"2216525","Schizachyrium littorale"
"2216525","Schizachyrium scoparium"
"2216525","Schoenoplectus americanus"
"2216525","Schoenoplectus tabernaemontani"
"2216525","Scirpus acutus"
"2216525","Scirpus americanus"
"2216525","Scleria triglomerata"
"2216525","Scleria verticillata"
"2216525","Scutellaria integrifolia"
"2216525","Senecio vulgaris"
"2216525","Sesbania punicea"
"2216525","Sesuvium maritimum"
"2216525","Sesuvium portulacastrum"
"2216525","Setaria glauca"
"2216525","Setaria magna"
"2216525","Setaria parviflora"
"2216525","Sida rhombifolia"
"2216525","Sideroxylon lycioides"
"2216525","Sideroxylon tenax"
"2216525","Silene antirrhina"
"2216525","Sisyrinchium atlanticum"
"2216525","Sisyrinchium mucronatum"
"2216525","Sisyrinchium rosulatum"
"2216525","Smilax auriculata"
"2216525","Smilax bona-nox"
"2216525","Smilax glauca"
"2216525","Smilax laurifolia"
"2216525","Smilax rotundifolia"
"2216525","Smilax tamnoides"
"2216525","Solanum carolinense"
"2216525","Solanum gracilius"
"2216525","Solanum pseudogracile"
"2216525","Solidago fistulosa"
"2216525","Solidago microcephala"
"2216525","Solidago odora"
"2216525","Solidago sempervirens"
"2216525","Sonchus asper"
"2216525","Sonchus oleraceus"
"2216525","Sorghastrum elliottii"
"2216525","Sparganium androcladum"
"2216525","Spartina cynosuroides"
"2216525","Specularia perfoliata"
"2216525","Spergularia salina"
"2216525","Spermolepis divaricata"
"2216525","Sphenopholis obtusata"
"2216525","Sphenopholis pensylvanica"
"2216525","Spiranthes gracilis"
"2216525","Spiranthes laciniata"
"2216525","Spiranthes ovalis"
"2216525","Spiranthes vernalis"
"2216525","Sporobolus indicus"
"2216525","Sporobolus poiretii"
"2216525","Sporobolus virginicus"
"2216525","Stellaria media"
"2216525","Stenotaphrum secundatum"
"2216525","Strophostyles helvola"
"2216525","Strophostyles umbellata"
"2216525","Suaeda linearis"
"2216525","Symphyotrichum racemosum"
"2216525","Symphyotrichum subulatum"
"2216525","Symphyotrichum tenuifolium"
"2216525","Tamarix gallica"
"2216525","Taraxacum officinale"
"2216525","Taxodium distichum"
"2216525","Teucrium canadense"
"2216525","Thelypteris palustris"
"2216525","Tilia michauxii"
"2216525","Tillandsia usneoides"
"2216525","Toxicodendron pubescens"
"2216525","Toxicodendron radicans"
"2216525","Tradescantia ohiensis"
"2216525","Triadenum virginicum"
"2216525","Trichostema dichotomum"
"2216525","Tridens flavus"
"2216525","Trifolium aureum"
"2216525","Trifolium dubium"
"2216525","Trifolium repens"
"2216525","Triglochin striata"
"2216525","Triodanis perfoliata"
"2216525","Triplasis purpurea"
"2216525","Typha angustifolia"
"2216525","Typha domingensis"
"2216525","Typha latifolia"
"2216525","Utricularia purpurea"
"2216525","Utricularia subulata"
"2216525","Vaccinium arboreum"
"2216525","Vaccinium fuscatum"
"2216525","Vaccinium myrsinites"
"2216525","Vaccinium stamineum"
"2216525","Vaccinium tenellum"
"2216525","Vaccinium virgatum"
"2216525","Valerianella radiata"
"2216525","Verbascum thapsus"
"2216525","Verbena polystachya"
"2216525","Verbena scabra"
"2216525","Veronica arvensis"
"2216525","Veronica peregrina"
"2216525","Viola primulifolia"
"2216525","Vitis aestivalis"
"2216525","Vitis labrusca"
"2216525","Vitis rotundifolia"
"2216525","Vulpia myuros"
"2216525","Vulpia octoflora"
"2216525","Vulpia sciurea"
"2216525","Woodwardia virginica"
"2216525","Xanthium strumarium"
"2216525","Xyris caroliniana"
"2216525","Yucca aloifolia"
"2216525","Yucca gloriosa"
"2216525","Zanthoxylum clava-herculis"
"2216525","Zostera marina"
"2216525","Lythrum salicaria"
"2216525","Panicum hemitomon"
