"IRMAReferenceNumber","SciName"
"2229759","Caprimulgus carolinensis"
"2229759","Chordeiles minor"
"2229759","Charadrius vociferus"
"2229759","Larus delawarensis"
"2229759","Larus philadelphia"
"2229759","Actitis macularia"
"2229759","Calidris melanotos"
"2229759","Calidris minutilla"
"2229759","Calidris pusilla"
"2229759","Scolopax minor"
"2229759","Tringa flavipes"
"2229759","Tringa melanoleuca"
"2229759","Tringa solitaria"
"2229759","Megaceryle alcyon"
"2229759","Coccyzus erythropthalmus"
"2229759","Falco columbarius"
"2229759","Falco peregrinus"
"2229759","Falco sparverius"
"2229759","Gavia immer"
"2229759","Grus canadensis"
"2229759","Fulica americana"
"2229759","Porphyrula martinica"
"2229759","Porzana carolina"
"2229759","Rallus elegans"
"2229759","Rallus limicola"
"2229759","Passerina caerulea"
"2229759","Pheucticus ludovicianus"
"2229759","Certhia americana"
"2229759","Ammodramus henslowii"
"2229759","Ammodramus leconteii"
"2229759","Ammodramus savannarum"
"2229759","Junco hyemalis"
"2229759","Melospiza georgiana"
"2229759","Melospiza lincolnii"
"2229759","Passerculus sandwichensis"
"2229759","Passerella iliaca"
"2229759","Pooecetes gramineus"
"2229759","Zonotrichia leucophrys"
"2229759","Carduelis pinus"
"2229759","Carpodacus purpureus"
"2229759","Coccothraustes vespertinus"
"2229759","Loxia curvirostra"
"2229759","Petrochelidon pyrrhonota"
"2229759","Riparia riparia"
"2229759","Stelgidopteryx serripennis"
"2229759","Tachycineta bicolor"
"2229759","Agelaius phoeniceus"
"2229759","Dolichonyx oryzivorus"
"2229759","Euphagus carolinus"
"2229759","Icterus galbula"
"2229759","Icterus spurius"
"2229759","Sturnella magna"
"2229759","Dendroica caerulescens"
"2229759","Dendroica castanea"
"2229759","Dendroica cerulea"
"2229759","Dendroica coronata"
"2229759","Dendroica dominica"
"2229759","Dendroica fusca"
"2229759","Dendroica magnolia"
"2229759","Dendroica nigrescens"
"2229759","Dendroica palmarum"
"2229759","Dendroica pensylvanica"
"2229759","Dendroica petechia"
"2229759","Dendroica striata"
"2229759","Dendroica tigrina"
"2229759","Dendroica virens"
"2229759","Helmitheros vermivorus"
"2229759","Limnothlypis swainsonii"
"2229759","Mniotilta varia"
"2229759","Oporornis agilis"
"2229759","Oporornis philadelphia"
"2229759","Parula americana"
"2229759","Protonotaria citrea"
"2229759","Seiurus aurocapillus"
"2229759","Seiurus noveboracensis"
"2229759","Setophaga ruticilla"
"2229759","Vermivora celata"
"2229759","Vermivora chrysoptera"
"2229759","Vermivora peregrina"
"2229759","Vermivora pinus"
"2229759","Vermivora ruficapilla"
"2229759","Vermivora virginiae"
"2229759","Wilsonia canadensis"
"2229759","Wilsonia pusilla"
"2229759","Passer domesticus"
"2229759","Regulus satrapa"
"2229759","Sitta canadensis"
"2229759","Sturnus vulgaris"
"2229759","Cistothorus palustris"
"2229759","Cistothorus platensis"
"2229759","Troglodytes aedon"
"2229759","Troglodytes troglodytes"
"2229759","Catharus fuscescens"
"2229759","Catharus guttatus"
"2229759","Catharus minimus"
"2229759","Catharus ustulatus"
"2229759","Contopus cooperi"
"2229759","Contopus virens"
"2229759","Empidonax alnorum"
"2229759","Empidonax flaviventris"
"2229759","Empidonax minimus"
"2229759","Empidonax traillii"
"2229759","Tyrannus tyrannus"
"2229759","Vireo bellii"
"2229759","Vireo gilvus"
"2229759","Vireo philadelphicus"
"2229759","Ardea alba"
"2229759","Ardea herodias"
"2229759","Egretta caerulea"
"2229759","Sphyrapicus varius"
"2229759","Podilymbus podiceps"
"2229759","Asio flammeus"
"2229759","Bubo virginianus"
"2229759","Megascops asio"
"2229759","Strix varia"
"2229759","Phalacrocorax auritus"
