"IRMAReferenceNumber","SciName"
"2229361","Sisyrinchium albidum"
"2229361","Sisyrinchium atlanticum"
"2229361","Sisyrinchium mucronatum"
"2229361","Goodyera pubescens"
"2229361","Goodyera repens"
"2229361","Habenaria flava"
"2229361","Isotria verticillata"
"2229361","Malaxis unifolia"
"2229361","Platanthera blephariglottis"
"2229361","Platanthera clavellata"
"2229361","Platanthera flava"
"2229361","Spiranthes cernua"
"2229361","Spiranthes odorata"
"2229361","Spiranthes ovalis"
"2229361","Spiranthes praecox"
"2229361","Tipularia discolor"
"2229361","Acmella oppositifolia"
"2229361","Antennaria plantaginifolia"
"2229361","Antennaria solitaria"
"2229361","Arnica acaulis"
"2229361","Aster dumosus"
"2229361","Aster paludosus"
"2229361","Aster pilosus"
"2229361","Aster simplex"
"2229361","Aster vimineus"
"2229361","Baccharis halimifolia"
"2229361","Bidens bipinnata"
"2229361","Bidens frondosa"
"2229361","Boltonia asteroides"
"2229361","Boltonia caroliniana"
"2229361","Carphephorus tomentosus"
"2229361","Chrysogonum virginianum"
"2229361","Chrysopsis gossypina"
"2229361","Chrysopsis mariana"
"2229361","Cirsium nuttallii"
"2229361","Cirsium virginianum"
"2229361","Conoclinium coelestinum"
"2229361","Conyza bonariensis"
"2229361","Conyza canadensis"
"2229361","Coreopsis major"
"2229361","Crepis pulchra"
"2229361","Eclipta prostrata"
"2229361","Elephantopus carolinianus"
"2229361","Elephantopus nudatus"
"2229361","Elephantopus tomentosus"
"2229361","Erigeron canadensis"
"2229361","Erigeron strigosus"
"2229361","Eupatorium album"
"2229361","Eupatorium capillifolium"
"2229361","Eupatorium leucolepis"
"2229361","Eupatorium rotundifolium"
"2229361","Eupatorium serotinum"
"2229361","Eurybia divaricata"
"2229361","Euthamia tenuifolia"
"2229361","Facelis retusa"
"2229361","Gamochaeta falcata"
"2229361","Gamochaeta purpurea"
"2229361","Gnaphalium obtusifolium"
"2229361","Helenium amarum"
"2229361","Helenium autumnale"
"2229361","Helenium flexuosum"
"2229361","Helenium pinnatifidum"
"2229361","Helianthus angustifolius"
"2229361","Helianthus atrorubens"
"2229361","Helianthus divaricatus"
"2229361","Helianthus floridanus"
"2229361","Helianthus microcephalus"
"2229361","Heterotheca graminifolia"
"2229361","Heterotheca subaxillaris"
"2229361","Hypochaeris radicata"
"2229361","Lactuca canadensis"
"2229361","Liatris graminifolia"
"2229361","Liatris spicata"
"2229361","Mikania scandens"
"2229361","Packera anonyma"
"2229361","Pityopsis graminifolia"
"2229361","Pluchea camphorata"
"2229361","Pluchea odorata"
"2229361","Pluchea rosea"
"2229361","Prenanthes serpentaria"
"2229361","Prenanthes trifoliata"
"2229361","Pyrrhopappus carolinianus"
"2229361","Rudbeckia fulgida"
"2229361","Senecio vulgaris"
"2229361","Sericocarpus asteroides"
"2229361","Sericocarpus linifolius"
"2229361","Sericocarpus tortifolius"
"2229361","Smallanthus uvedalius"
"2229361","Solidago altissima"
"2229361","Solidago canadensis"
"2229361","Solidago gigantea"
"2229361","Solidago microcephala"
"2229361","Solidago nemoralis"
"2229361","Solidago odora"
"2229361","Solidago puberula"
"2229361","Solidago rugosa"
"2229361","Symphyotrichum concolor"
"2229361","Symphyotrichum cordifolium"
"2229361","Symphyotrichum divaricatum"
"2229361","Symphyotrichum dumosum"
"2229361","Symphyotrichum lanceolatum"
"2229361","Symphyotrichum lateriflorum"
"2229361","Symphyotrichum patens"
"2229361","Symphyotrichum pilosum"
"2229361","Symphyotrichum puniceum"
"2229361","Taraxacum officinale"
"2229361","Verbesina occidentalis"
"2229361","Verbesina virginica"
"2229361","Vernonia acaulis"
"2229361","Vernonia angustifolia"
"2229361","Vernonia glauca"
"2229361","Vernonia noveboracensis"
"2229361","Xanthium spinosum"
"2229361","Xanthium strumarium"
"2229361","Youngia japonica"
"2229361","Lobelia cardinalis"
"2229361","Lobelia elongata"
"2229361","Lobelia nuttallii"
"2229361","Lobelia puberula"
"2229361","Wahlenbergia marginata"
"2229361","Myosotis macrosperma"
"2229361","Heliotropium indicum"
"2229361","Nemophila aphylla"
"2229361","Arabidopsis thaliana"
"2229361","Cardamine bulbosa"
"2229361","Cardamine hirsuta"
"2229361","Cardamine pensylvanica"
"2229361","Descurainia pinnata"
"2229361","Lepidium virginicum"
"2229361","Raphanus sativus"
"2229361","Rorippa islandica"
"2229361","Sinapis arvensis"
"2229361","Alternanthera philoxeroides"
"2229361","Amaranthus spinosus"
"2229361","Chenopodium album"
"2229361","Chenopodium ambrosioides"
"2229361","Opuntia ficus-indica"
"2229361","Cerastium nutans"
"2229361","Saponaria officinalis"
"2229361","Silene caroliniana"
"2229361","Stellaria pubera"
"2229361","Drosera brevifolia"
"2229361","Mollugo verticillata"
"2229361","Phytolacca americana"
"2229361","Fagopyrum esculentum"
"2229361","Polygonum caespitosum"
"2229361","Polygonum erectum"
"2229361","Polygonum hydropiperoides"
"2229361","Polygonum pensylvanicum"
"2229361","Polygonum punctatum"
"2229361","Polygonum scandens"
"2229361","Polygonum setaceum"
"2229361","Polygonum virginianum"
"2229361","Rumex acetosella"
"2229361","Rumex crispus"
"2229361","Portulaca amilis"
"2229361","Euonymus atropurpureus"
"2229361","Commelina communis"
"2229361","Commelina virginica"
"2229361","Murdannia keisak"
"2229361","Tradescantia virginiana"
"2229361","Cornus amomum"
"2229361","Cornus florida"
"2229361","Philadelphus inodorus"
"2229361","Nyssa biflora"
"2229361","Cayaponia quinqueloba"
"2229361","Cucumis sativus"
"2229361","Melothria pendula"
"2229361","Dioscorea floridana"
"2229361","Dioscorea oppositifolia"
"2229361","Viburnum acerifolium"
"2229361","Viburnum cassinoides"
"2229361","Viburnum dentatum"
"2229361","Viburnum nudum"
"2229361","Viburnum prunifolium"
"2229361","Viburnum rufidulum"
"2229361","Lonicera sempervirens"
"2229361","Impatiens capensis"
"2229361","Clethra alnifolia"
"2229361","Chimaphila maculata"
"2229361","Gaylussacia dumosa"
"2229361","Gaylussacia frondosa"
"2229361","Kalmia latifolia"
"2229361","Leucothoe racemosa"
"2229361","Lyonia ligustrina"
"2229361","Lyonia lucida"
"2229361","Rhododendron canescens"
"2229361","Rhododendron periclymenoides"
"2229361","Rhododendron viscosum"
"2229361","Vaccinium arboreum"
"2229361","Vaccinium elliottii"
"2229361","Vaccinium formosum"
"2229361","Vaccinium fuscatum"
"2229361","Vaccinium stamineum"
"2229361","Vaccinium tenellum"
"2229361","Vaccinium virgatum"
"2229361","Phlox carolina"
"2229361","Phlox glaberrima"
"2229361","Anagallis arvensis"
"2229361","Lysimachia nummularia"
"2229361","Samolus parviflorus"
"2229361","Sideroxylon lycioides"
"2229361","Halesia carolina"
"2229361","Styrax americana"
"2229361","Symplocos tinctoria"
"2229361","Albizia julibrissin"
"2229361","Amorpha fruticosa"
"2229361","Amphicarpaea bracteata"
"2229361","Apios americana"
"2229361","Baptisia alba"
"2229361","Baptisia albescens"
"2229361","Baptisia tinctoria"
"2229361","Cassia fasciculata"
"2229361","Centrosema virginianum"
"2229361","Cercis canadensis"
"2229361","Chamaecrista fasciculata"
"2229361","Chamaecrista nictitans"
"2229361","Clitoria mariana"
"2229361","Crotalaria spectabilis"
"2229361","Desmodium ciliare"
"2229361","Desmodium fernaldii"
"2229361","Desmodium nudiflorum"
"2229361","Desmodium obtusum"
"2229361","Desmodium pauciflorum"
"2229361","Desmodium rotundifolium"
"2229361","Desmodium sessilifolium"
"2229361","Desmodium tenuifolium"
"2229361","Galactia elliottii"
"2229361","Galactia volubilis"
"2229361","Gleditsia aquatica"
"2229361","Gleditsia triacanthos"
"2229361","Glottidium vesicarium"
"2229361","Glycine max"
"2229361","Kummerowia striata"
"2229361","Lespedeza capitata"
"2229361","Lespedeza cuneata"
"2229361","Melilotus alba"
"2229361","Psoralea psoralioides"
"2229361","Pueraria montana"
"2229361","Rhynchosia reniformis"
"2229361","Senna obtusifolia"
"2229361","Stylosanthes biflora"
"2229361","Tephrosia spicata"
"2229361","Tephrosia virginiana"
"2229361","Trifolium repens"
"2229361","Trifolium vesiculosum"
"2229361","Vicia angustifolia"
"2229361","Wisteria frutescens"
"2229361","Wisteria sinensis"
"2229361","Polygala incarnata"
"2229361","Polygala mariana"
"2229361","Polygala polygama"
"2229361","Alnus serrulata"
"2229361","Betula nigra"
"2229361","Fagus grandifolia"
"2229361","Quercus acutissima"
"2229361","Quercus falcata"
"2229361","Quercus ilicifolia"
"2229361","Quercus margarettiae"
"2229361","Quercus marilandica"
"2229361","Quercus prinus"
"2229361","Quercus rubra"
"2229361","Quercus shumardii"
"2229361","Quercus stellata"
"2229361","Carya cordiformis"
"2229361","Carya glabra"
"2229361","Carya ovata"
"2229361","Juglans nigra"
"2229361","Morella caroliniensis"
"2229361","Morella cerifera"
"2229361","Asclepias perennis"
"2229361","Asclepias tuberosa"
"2229361","Matelea carolinensis"
"2229361","Matelea gonocarpos"
"2229361","Matelea suberosa"
"2229361","Trachelospermum difforme"
"2229361","Sabatia angularis"
"2229361","Mitreola petiolata"
"2229361","Mitreola sessilifolia"
"2229361","Spigelia marilandica"
"2229361","Diodia teres"
"2229361","Diodia virginiana"
"2229361","Galium aparine"
"2229361","Galium circaezans"
"2229361","Galium obtusum"
"2229361","Galium pilosum"
"2229361","Galium triflorum"
"2229361","Houstonia caerulea"
"2229361","Geranium carolinianum"
"2229361","Geranium maculatum"
"2229361","Dicliptera brachiata"
"2229361","Dyschoriste humistrata"
"2229361","Catalpa bignonioides"
"2229361","Clinopodium georgianum"
"2229361","Collinsonia canadensis"
"2229361","Collinsonia serotina"
"2229361","Glecoma hederacea"
"2229361","Hyptis alata"
"2229361","Lamium amplexicaule"
"2229361","Lamium purpureum"
"2229361","Lycopus rubellus"
"2229361","Lycopus virginicus"
"2229361","Macbridea caroliniana"
"2229361","Perilla frutescens"
"2229361","Prunella vulgaris"
"2229361","Pycnanthemum flexuosum"
"2229361","Pycnanthemum tenuifolium"
"2229361","Salvia lyrata"
"2229361","Scutellaria elliptica"
"2229361","Scutellaria integrifolia"
"2229361","Scutellaria lateriflora"
"2229361","Stachys aspera"
"2229361","Stachys crenata"
"2229361","Stachys floridana"
"2229361","Stachys hyssopifolia"
"2229361","Lindernia dubia"
"2229361","Chionanthus virginicus"
"2229361","Forestiera acuminata"
"2229361","Fraxinus americana"
"2229361","Fraxinus caroliniana"
"2229361","Ligustrum japonicum"
"2229361","Agalinis fasciculata"
"2229361","Agalinis obtusifolia"
"2229361","Agalinis tenuifolia"
"2229361","Aureolaria pectinata"
"2229361","Conopholis americana"
"2229361","Epifagus virginiana"
"2229361","Seymeria cassioides"
"2229361","Mazus pumilus"
"2229361","Mimulus alatus"
"2229361","Mimulus ringens"
"2229361","Bacopa monnieri"
"2229361","Callitriche heterophylla"
"2229361","Gratiola virginiana"
"2229361","Mecardonia acuminata"
"2229361","Nuttallanthus canadensis"
"2229361","Penstemon australis"
"2229361","Plantago aristata"
"2229361","Plantago wrightiana"
"2229361","Veronica peregrina"
"2229361","Polypremum procumbens"
"2229361","Glandularia pulchella"
"2229361","Verbena bonariensis"
"2229361","Verbena brasiliensis"
"2229361","Verbena urticifolia"
"2229361","Calycanthus floridus"
"2229361","Sassafras albidum"
"2229361","Uvularia sessilifolia"
"2229361","Medeola virginiana"
"2229361","Amianthium muscitoxicum"
"2229361","Chamaelirium luteum"
"2229361","Smilax glauca"
"2229361","Smilax hugeri"
"2229361","Smilax pumila"
"2229361","Smilax smallii"
"2229361","Smilax tamnoides"
"2229361","Smilax walteri"
"2229361","Asimina parviflora"
"2229361","Liriodendron tulipifera"
"2229361","Magnolia virginiana"
"2229361","Acalypha gracilens"
"2229361","Acalypha rhomboidea"
"2229361","Chamaesyce maculata"
"2229361","Cnidoscolus stimulosus"
"2229361","Euphorbia corollata"
"2229361","Euphorbia dentata"
"2229361","Euphorbia heterophylla"
"2229361","Euphorbia spathulata"
"2229361","Tragia urens"
"2229361","Vernicia fordii"
"2229361","Hypericum crux-andreae"
"2229361","Hypericum gentianoides"
"2229361","Hypericum gymnanthum"
"2229361","Hypericum hypericoides"
"2229361","Hypericum mutilum"
"2229361","Hypericum punctatum"
"2229361","Triadenum virginicum"
"2229361","Triadenum walteri"
"2229361","Linum medium"
"2229361","Linum striatum"
"2229361","Passiflora incarnata"
"2229361","Passiflora lutea"
"2229361","Populus deltoides"
"2229361","Salix caroliniana"
"2229361","Viola affinis"
"2229361","Viola palmata"
"2229361","Viola primulifolia"
"2229361","Viola septemloba"
"2229361","Viola sororia"
"2229361","Viola X primulifolia"
"2229361","Lechea mucronata"
"2229361","Lechea pulchella"
"2229361","Lechea torreyi"
"2229361","Hibiscus syriacus"
"2229361","Modiola caroliniana"
"2229361","Sida rhombifolia"
"2229361","Tilia americana"
"2229361","Tilia heterophylla"
"2229361","Ammannia coccinea"
"2229361","Ammannia latifolia"
"2229361","Cuphea carthagenensis"
"2229361","Decodon verticillatus"
"2229361","Lagerstroemia indica"
"2229361","Rotala ramosior"
"2229361","Rhexia mariana"
"2229361","Rhexia nashii"
"2229361","Rhexia virginica"
"2229361","Ludwigia alata"
"2229361","Ludwigia alternifolia"
"2229361","Ludwigia decurrens"
"2229361","Ludwigia glandulosa"
"2229361","Ludwigia leptocarpa"
"2229361","Ludwigia palustris"
"2229361","Ludwigia pilosa"
"2229361","Ludwigia uruguayensis"
"2229361","Oenothera biennis"
"2229361","Oenothera fruticosa"
"2229361","Oenothera laciniata"
"2229361","Botrychium biternatum"
"2229361","Botrychium dissectum"
"2229361","Botrychium virginianum"
"2229361","Ophioglossum crotalophoroides"
"2229361","Ophioglossum vulgatum"
"2229361","Osmunda cinnamomea"
"2229361","Osmunda regalis"
"2229361","Oxalis violacea"
"2229361","Juniperus virginiana"
"2229361","Pinus echinata"
"2229361","Pinus palustris"
"2229361","Aristolochia serpentaria"
"2229361","Aristolochia tomentosa"
"2229361","Asarum canadense"
"2229361","Hexastylis arifolia"
"2229361","Tillandsia usneoides"
"2229361","Bulbostylis capillaris"
"2229361","Carex abscondita"
"2229361","Carex alata"
"2229361","Carex albolutescens"
"2229361","Carex amphibola"
"2229361","Carex annectens"
"2229361","Carex atlantica"
"2229361","Carex baileyi"
"2229361","Carex blanda"
"2229361","Carex bromoides"
"2229361","Carex caroliniana"
"2229361","Carex cephalophora"
"2229361","Carex cherokeensis"
"2229361","Carex communis"
"2229361","Carex comosa"
"2229361","Carex complanata"
"2229361","Carex crebriflora"
"2229361","Carex crus-corvi"
"2229361","Carex debilis"
"2229361","Carex digitalis"
"2229361","Carex elliottii"
"2229361","Carex festucacea"
"2229361","Carex flaccosperma"
"2229361","Carex floridana"
"2229361","Carex folliculata"
"2229361","Carex frankii"
"2229361","Carex gigantea"
"2229361","Carex glaucescens"
"2229361","Carex granularis"
"2229361","Carex grayi"
"2229361","Carex howei"
"2229361","Carex intumescens"
"2229361","Carex joorii"
"2229361","Carex laevivaginata"
"2229361","Carex leavenworthii"
"2229361","Carex leptalea"
"2229361","Carex lonchocarpa"
"2229361","Carex longii"
"2229361","Carex louisianica"
"2229361","Carex lupulina"
"2229361","Carex lurida"
"2229361","Carex muehlenbergii"
"2229361","Carex nigromarginata"
"2229361","Carex oxylepis"
"2229361","Carex peckii"
"2229361","Carex pensylvanica"
"2229361","Carex retroflexa"
"2229361","Carex rosea"
"2229361","Carex scoparia"
"2229361","Carex seorsa"
"2229361","Carex socialis"
"2229361","Carex squarrosa"
"2229361","Carex stipata"
"2229361","Carex striatula"
"2229361","Carex styloflexa"
"2229361","Carex texensis"
"2229361","Carex tonsa"
"2229361","Carex tribuloides"
"2229361","Carex turgescens"
"2229361","Carex typhina"
"2229361","Carex venusta"
"2229361","Carex vulpinoidea"
"2229361","Cyperus croceus"
"2229361","Cyperus echinatus"
"2229361","Cyperus erythrorhizos"
"2229361","Cyperus haspan"
"2229361","Cyperus lupulinus"
"2229361","Cyperus odoratus"
"2229361","Cyperus polystachyos"
"2229361","Cyperus pseudovegetus"
"2229361","Cyperus strigosus"
"2229361","Cyperus virens"
"2229361","Dulichium arundinaceum"
"2229361","Eleocharis microcarpa"
"2229361","Eleocharis obtusa"
"2229361","Eleocharis parvula"
"2229361","Eleocharis tortilis"
"2229361","Fimbristylis autumnalis"
"2229361","Fuirena pumila"
"2229361","Rhynchospora cephalantha"
"2229361","Rhynchospora chalarocephala"
"2229361","Rhynchospora corniculata"
"2229361","Rhynchospora globularis"
"2229361","Rhynchospora glomerata"
"2229361","Rhynchospora inexpansa"
"2229361","Rhynchospora miliacea"
"2229361","Rhynchospora pallida"
"2229361","Rhynchospora recognita"
"2229361","Rhynchospora torreyana"
"2229361","Scirpus atrovirens"
"2229361","Scirpus cyperinus"
"2229361","Scleria pauciflora"
"2229361","Scleria triglomerata"
"2229361","Juncus acuminatus"
"2229361","Juncus biflorus"
"2229361","Juncus brachycarpus"
"2229361","Juncus bufonius"
"2229361","Juncus coriaceus"
"2229361","Juncus dichotomus"
"2229361","Juncus effusus"
"2229361","Juncus elliottii"
"2229361","Juncus repens"
"2229361","Juncus scirpoides"
"2229361","Luzula echinata"
"2229361","Agrostis hyemalis"
"2229361","Alopecurus carolinianus"
"2229361","Andropogon glomeratus"
"2229361","Andropogon scoparius"
"2229361","Andropogon virginicus"
"2229361","Aristida purpurascens"
"2229361","Aristida stricta"
"2229361","Arthraxon hispidus"
"2229361","Arundinaria tecta"
"2229361","Axonopus fissifolius"
"2229361","Briza minor"
"2229361","Bromus catharticus"
"2229361","Chasmanthium laxum"
"2229361","Cinna arundinacea"
"2229361","Cynodon dactylon"
"2229361","Dactylis glomerata"
"2229361","Dactyloctenium aegyptium"
"2229361","Dichanthelium aciculare"
"2229361","Dichanthelium acuminatum"
"2229361","Dichanthelium boscii"
"2229361","Dichanthelium dichotomum"
"2229361","Dichanthelium laxiflorum"
"2229361","Dichanthelium sphaerocarpon"
"2229361","Digitaria sanguinalis"
"2229361","Echinochloa colona"
"2229361","Echinochloa crus-galli"
"2229361","Echinochloa walteri"
"2229361","Eleusine indica"
"2229361","Elymus virginicus"
"2229361","Eragrostis hirsuta"
"2229361","Eragrostis refracta"
"2229361","Eragrostis spectabilis"
"2229361","Glyceria melicaria"
"2229361","Glyceria striata"
"2229361","Hystrix patula"
"2229361","Leersia hexandra"
"2229361","Leersia lenticularis"
"2229361","Leersia oryzoides"
"2229361","Leersia virginica"
"2229361","Lolium perenne"
"2229361","Lolium pratense"
"2229361","Melica mutica"
"2229361","Milium effusum"
"2229361","Oplismenus hirtellus"
"2229361","Panicum acuminatum"
"2229361","Panicum agrostoides"
"2229361","Panicum anceps"
"2229361","Panicum dichotomiflorum"
"2229361","Panicum dichotomum"
"2229361","Panicum hemitomon"
"2229361","Panicum rigidulum"
"2229361","Panicum scoparium"
"2229361","Panicum verrucosum"
"2229361","Paspalum dilatatum"
"2229361","Paspalum floridanum"
"2229361","Paspalum fluitans"
"2229361","Paspalum laeve"
"2229361","Paspalum notatum"
"2229361","Paspalum urvillei"
"2229361","Phalaris caroliniana"
"2229361","Phanopyrum gymnocarpon"
"2229361","Poa annua"
"2229361","Poa autumnalis"
"2229361","Saccharum alopecuroidum"
"2229361","Saccharum baldwinii"
"2229361","Saccharum giganteum"
"2229361","Sacciolepis striata"
"2229361","Schizachyrium scoparium"
"2229361","Setaria glauca"
"2229361","Setaria parviflora"
"2229361","Setaria viridis"
"2229361","Sorghastrum nutans"
"2229361","Sorghum halepense"
"2229361","Tripsacum dactyloides"
"2229361","Vulpia octoflora"
"2229361","Typha latifolia"
"2229361","Xyris caroliniana"
"2229361","Woodwardia virginica"
"2229361","Pteridium aquilinum"
"2229361","Dryopteris ludoviciana"
"2229361","Polystichum acrostichoides"
"2229361","Onoclea sensibilis"
"2229361","Pleopeltis polypodioides"
"2229361","Polypodium polypodioides"
"2229361","Adiantum pedatum"
"2229361","Macrothelypteris torresiana"
"2229361","Phegopteris hexagonoptera"
"2229361","Thelypteris kunthii"
"2229361","Thelypteris noveboracensis"
"2229361","Thelypteris palustris"
"2229361","Athyrium asplenioides"
"2229361","Athyrium filix-femina"
"2229361","Berberis thunbergii"
"2229361","Podophyllum peltatum"
"2229361","Menispermum canadense"
"2229361","Corydalis flavula"
"2229361","Sanguinaria canadensis"
"2229361","Clematis crispa"
"2229361","Clematis viorna"
"2229361","Clematis virginiana"
"2229361","Hepatica americana"
"2229361","Ranunculus abortivus"
"2229361","Ranunculus acris"
"2229361","Ranunculus hispidus"
"2229361","Ranunculus recurvatus"
"2229361","Ranunculus sardous"
"2229361","Thalictrum thalictroides"
"2229361","Xanthorhiza simplicissima"
"2229361","Cannabis sativa"
"2229361","Elaeagnus umbellata"
"2229361","Morus alba"
"2229361","Morus rubra"
"2229361","Ceanothus americanus"
"2229361","Amelanchier arborea"
"2229361","Crataegus crus-galli"
"2229361","Crataegus flava"
"2229361","Crataegus phaenopyrum"
"2229361","Crataegus spathulata"
"2229361","Crataegus viridis"
"2229361","Duchesnea indica"
"2229361","Geum canadense"
"2229361","Geum laciniatum"
"2229361","Geum virginianum"
"2229361","Malus angustifolia"
"2229361","Photinia pyrifolia"
"2229361","Potentilla canadensis"
"2229361","Prunus angustifolia"
"2229361","Prunus serotina"
"2229361","Prunus umbellata"
"2229361","Pyracantha coccinea"
"2229361","Pyrus communis"
"2229361","Rosa palustris"
"2229361","Rubus argutus"
"2229361","Rubus canadensis"
"2229361","Rubus hispidus"
"2229361","Ulmus americana"
"2229361","Laportea canadensis"
"2229361","Parietaria pensylvanica"
"2229361","Pilea pumila"
"2229361","Urtica chamaedryoides"
"2229361","Azolla caroliniana"
"2229361","Phoradendron leucarpum"
"2229361","Rhus copallina"
"2229361","Rhus glabra"
"2229361","Toxicodendron vernix"
"2229361","Melia azedarach"
"2229361","Poncirus trifoliata"
"2229361","Acer saccharinum"
"2229361","Aesculus pavia"
"2229361","Aesculus sylvatica"
"2229361","Proserpinaca palustris"
"2229361","Proserpinaca pectinata"
"2229361","Hamamelis virginiana"
"2229361","Penthorum sedoides"
"2229361","Heuchera americana"
"2229361","Selaginella apoda"
"2229361","Cuscuta compacta"
"2229361","Ipomoea coccinea"
"2229361","Ipomoea cordatotriloba"
"2229361","Ipomoea lacunosa"
"2229361","Ipomoea nil"
"2229361","Ipomoea pandurata"
"2229361","Jacquemontia tamnifolia"
"2229361","Stylisma humistrata"
"2229361","Physalis virginiana"
"2229361","Solanum americanum"
"2229361","Solanum carolinense"
"2229361","Solanum ptychanthum"
"2229361","Sphenoclea zeylanica"
"2229361","Ampelopsis cordata"
"2229361","Vitis cinerea"
"2229361","Vitis vulpina"
"2229361","Rhus copallinum"
