"IRMAReferenceNumber","SciName"
"582990","Dendroica chrysoparia"
"582990","Regulus satrapa"
"582990","Zonotrichia atricapilla"
"582990","Melanerpes aurifrons"
"582990","Vermivora chrysoptera"
"582990","Dendroica graciae"
"582990","Ammodramus savannarum"
"582990","Dumetella carolinensis"
"582990","Empidonax wrightii"
"582990","Buteo nitidus"
"582990","Vireo vicinior"
"582990","Catharus minimus"
"582990","Ardea herodias"
"582990","Myiarchus crinitus"
"582990","Ardea alba"
"582990","Bubo virginianus"
"582990","Pitangus sulphuratus"
"582990","Contopus pertinax"
"582990","Geococcyx californianus"
"582990","Anser albifrons"
"582990","Tringa melanoleuca"
"582990","Quiscalus mexicanus"
"582990","Butorides virescens"
"582990","Chloroceryle americana"
"582990","Pipilo chlorurus"
"582990","Anas crecca"
"582990","Crotophaga sulcirostris"
"582990","Gelochelidon nilotica"
"582990","Picoides villosus"
"582990","Empidonax hammondii"
"582990","Parabuteo unicinctus"
"582990","Zonotrichia querula"
"582990","Piranga flava"
"582990","Catharus guttatus"
"582990","Dendroica occidentalis"
"582990","Larus argentatus"
"582990","Lophodytes cucullatus"
"582990","Icterus cucullatus"
"582990","Wilsonia citrina"
"582990","Podiceps auritus"
"582990","Eremophila alpestris"
"582990","Carpodacus mexicanus"
"582990","Passer domesticus"
"582990","Troglodytes aedon"
"582990","Vireo huttoni"
"582990","Columbina inca"
"582990","Passerina cyanea"
"582990","Baeolophus ridgwayi"
"582990","Oporornis formosus"
"582990","Charadrius vociferus"
"582990","Rallus elegans"
"582990","Picoides scalaris"
"582990","Calamospiza melanocorys"
"582990","Chondestes grammacus"
"582990","Leucophaeus atricilla"
"582990","Spinus lawrencei"
"582990","Passerina amoena"
"582990","Ammodramus leconteii"
"582990","Ixobrychus exilis"
"582990","Empidonax minimus"
"582990","Tachybaptus dominicus"
"582990","Calidris minutilla"
"582990","Sterna antillarum"
"582990","Spinus psaltria"
"582990","Chordeiles acutipennis"
"582990","Tympanuchus pallidicinctus"
"582990","Aythya affinis"
"582990","Tringa flavipes"
"582990","Melanerpes lewis"
"582990","Melospiza lincolnii"
"582990","Egretta caerulea"
"582990","Lanius ludovicianus"
"582990","Numenius americanus"
"582990","Limnodromus scolopaceus"
"582990","Toxostoma longirostre"
"582990","Asio otus"
"582990","Parkesia motacilla"
"582990","Calothorax lucifer"
"582990","Oreothlypis luciae"
"582990","Oporornis tolmiei"
"582990","Eugenes fulgens"
"582990","Dendroica magnolia"
"582990","Anas platyrhynchos"
"582990","Limosa fedoa"
"582990","Cistothorus palustris"
"582990","Rhynchophanes mccownii"
"582990","Falco columbarius"
"582990","Aphelocoma ultramarina"
"582990","Antrostomus arizonae"
"582990","Ictinia mississippiensis"
"582990","Cyrtonyx montezumae"
"582990","Sialia currucoides"
"582990","Poecile gambeli"
"582990","Zenaida macroura"
"582990","Oporornis philadelphia"
"582990","Oreothlypis ruficapilla"
"582990","Phalacrocorax brasilianus"
"582990","Camptostoma imberbe"
"582990","Colinus virginianus"
"582990","Cardinalis cardinalis"
"582990","Colaptes auratus"
"582990","Accipiter gentilis"
"582990","Northern Harrier"
"582990","Circus cyaneus"
"582990","Parula americana"
"582990","Anas acuta"
"582990","Glaucidium gnoma"
"582990","Stelgidopteryx serripennis"
"582990","Aegolius acadicus"
"582990","Anas clypeata"
"582990","Lanius excubitor"
"582990","Parkesia noveboracensis"
"582990","Arremonops rufivirgatus"
"582990","Peucedramus taeniatus"
"582990","Contopus cooperi"
"582990","Oreothlypis celata"
"582990","Icterus spurius"
"582990","Pandion haliaetus"
"582990","Seiurus aurocapilla"
"582990","Gavia pacifica"
"582990","Empidonax difficilis"
"582990","Passerina ciris"
"582990","Myioborus pictus"
"582990","Dendroica palmarum"
"582990","Calidris melanotos"
"582990","Falco peregrinus"
"582990","Phainopepla nitens"
"582990","Vireo philadelphicus"
"582990","Podilymbus podiceps"
"582990","Pinicola enucleator"
"582990","Spinus pinus"
"582990","Dendroica pinus"
"582990","Gymnorhinus cyanocephalus"
"582990","Legatus leucophaius"
"582990","Vireo plumbeus"
"582990","Falco mexicanus"
"582990","Dendroica discolor"
"582990","Protonotaria citrea"
"582990","Carpodacus purpureus"
"582990","Porphyrio martinica"
"582990","Progne subis"
"582990","Sitta pygmaea"
"582990","Cardinalis sinuatus"
"582990","Loxia curvirostra"
"582990","Melanerpes carolinus"
"582990","Mergus serrator"
"582990","Sitta canadensis"
"582990","Egretta rufescens"
"582990","Vireo olivaceus"
"582990","Cardellina rubrifrons"
"582990","Aythya americana"
"582990","Melanerpes erythrocephalus"
"582990","Sphyrapicus nuchalis"
"582990","Phalaropus lobatus"
"582990","Buteo lineatus"
"582990","Buteo jamaicensis"
"582990","Agelaius phoeniceus"
"582990","Larus delawarensis"
"582990","Megaceryle torquata"
"582990","Aythya collaris"
"582990","Phasianus colchicus"
"582990","Columba livia"
"582990","Salpinctes obsoletus"
"582990","Platalea ajaja"
"582990","Pheucticus ludovicianus"
"582990","Pachyramphus aglaiae"
"582990","Chen rossii"
"582990","Buteo lagopus"
"582990","Thalasseus maximus"
"582990","Regulus calendula"
"582990","Archilochus colubris"
"582990","Oxyura jamaicensis"
"582990","Columbina talpacoti"
"582990","Selasphorus rufus"
"582990","Turdus rufopalliatus"
"582990","Basileuterus rufifrons"
"582990","Aimophila ruficeps"
"582990","Euphagus carolinus"
"582990","Artemisiospiza nevadensis"
"582990","Oreoscoptes montanus"
"582990","Grus canadensis"
"582990","Passerculus sandwichensis"
"582990","Sayornis saya"
"582990","Callipepla squamata"
"582990","Piranga olivacea"
"582990","Tyrannus forficatus"
"582990","Icterus parisorum"
"582990","Cistothorus platensis"
"582990","Charadrius semipalmatus"
"582990","Calidris pusilla"
"582990","Accipiter striatus"
"582990","Asio flammeus"
"582990","Buteo brachyurus"
"582990","Myioborus miniatus"
"582990","Calcarius pictus"
"582990","Plectrophenax nivalis"
"582990","Chen caerulescens"
"582990","Egretta thula"
"582990","Charadrius alexandrinus"
"582990","Tringa solitaria"
"582990","Melospiza melodia"
"582990","Porzana carolina"
"582990","Strix occidentalis"
"582990","Actitis macularius"
"582990","Pipilo maculatus"
"582990","Anthus spragueii"
"582990","Cyanocitta stelleri"
"582990","Icterus pustulatus"
"582990","Myiodynastes luteiventris"
"582990","Piranga rubra"
"582990","Catharus ustulatus"
"582990","Limnothlypis swainsonii"
"582990","Elanoides forficatus"
"582990","Melospiza georgiana"
"582990","Oreothlypis peregrina"
"582990","Tyrannus crassirostris"
"582990","Myadestes townsendi"
"582990","Dendroica townsendi"
"582990","Tachycineta bicolor"
"582990","Egretta tricolor"
"582990","Tyrannus melancholicus"
"582990","Parula pitiayumi"
"582990","Mitrephanes phaeocercus"
"582990","Cygnus columbianus"
"582990","Cathartes aura"
"582990","Bartramia longicauda"
"582990","Passerina versicolor"
"582990","Ixoreus naevius"
"582990","Catharus fuscescens"
"582990","Auriparus flaviceps"
"582990","Pyrocephalus rubinus"
"582990","Pooecetes gramineus"
"582990","Amazilia violiceps"
"582990","Tachycineta thalassina"
"582990","Rallus limicola"
"582990","Oreothlypis virginiae"
"582990","Vireo gilvus"
"582990","Sialia mexicana"
"582990","Aechmophorus occidentalis"
"582990","Tyrannus verticalis"
"582990","Sturnella neglecta"
"582990","Calidris mauri"
"582990","Megascops kennicottii"
"582990","Piranga ludoviciana"
"582990","Contopus sordidulus"
"582990","Numenius phaeopus"
"582990","Eudocimus albus"
"582990","Sitta carolinensis"
"582990","Zonotrichia leucophrys"
"582990","Hylocharis leucotis"
"582990","Vireo griseus"
"582990","Plegadis chihi"
"582990","Buteo albicaudatus"
"582990","Elanus leucurus"
"582990","Zonotrichia albicollis"
"582990","Aeronautes saxatalis"
"582990","Leptotila verreauxi"
"582990","Zenaida asiatica"
"582990","Meleagris gallopavo"
"582990","Tringa semipalmata"
"582990","Sphyrapicus thyroideus"
"582990","Empidonax traillii"
"582990","Phalaropus tricolor"
"582990","Gallinago delicata"
"582990","Wilsonia pusilla"
"582990","Troglodytes hiemalis"
"582990","Aix sponsa"
"582990","Hylocichla mustelina"
"582990","Aphelocoma woodhouseii"
"582990","Helmitheros vermivorum"
"582990","Coturnicops noveboracensis"
"582990","Setophaga petechia"
"582990","Empidonax flaviventris"
"582990","Sphyrapicus varius"
"582990","Coccyzus americanus"
"582990","Icteria virens"
"582990","Nyctanassa violacea"
"582990","Junco phaeonotus"
"582990","Vireo flavoviridis"
"582990","Xanthocephalus xanthocephalus"
"582990","Setophaga coronata"
"582990","Vireo flavifrons"
"582990","Dendroica dominica"
"582990","Buteo albonotatus"
