"IRMAReferenceNumber","SciName"
"2239466","Gaylussacia dumosa"
"2239466","Vaccinium myrsinites"
"2239466","Sagittaria graminea"
"2239466","Sagittaria subulata"
"2239466","Orontium aquaticum"
"2239466","Tofieldia racemosa"
"2239466","Centella asiatica"
"2239466","Centella erecta"
"2239466","Eryngium integrifolium"
"2239466","Hydrocotyle umbellata"
"2239466","Hydrocotyle verticillata"
"2239466","Oxypolis rigidior"
"2239466","Ptilimnium capillaceum"
"2239466","Spermolepis divaricata"
"2239466","Aralia spinosa"
"2239466","Ilex amelanchier"
"2239466","Ilex verticillata"
"2239466","Sabal minor"
"2239466","Allium vineale"
"2239466","Hymenocallis floridana"
"2239466","Narcissus tazetta X poeticus"
"2239466","Narcissus tazetta"
"2239466","Yucca filamentosa"
"2239466","Hypoxis hirsuta"
"2239466","Hypoxis wrightii"
"2239466","Gladiolus X gandavensis"
"2239466","Iris verna"
"2239466","Iris virginica"
"2239466","Sisyrinchium fuscatum"
"2239466","Sisyrinchium rosulatum"
"2239466","Calopogon pulchellus"
"2239466","Cleistes divaricata"
"2239466","Habenaria blephariglottis"
"2239466","Platanthera ciliaris"
"2239466","Spiranthes cernua"
"2239466","Spiranthes gracilis"
"2239466","Spiranthes praecox"
"2239466","Tipularia discolor"
"2239466","Hemerocallis fulva"
"2239466","Achillea millefolium"
"2239466","Anthemis arvensis"
"2239466","Aster dumosus"
"2239466","Aster lateriflorus"
"2239466","Aster novi-belgii"
"2239466","Aster pilosus"
"2239466","Aster simplex"
"2239466","Baccharis halimifolia"
"2239466","Bidens aristosa"
"2239466","Bidens bipinnata"
"2239466","Bidens frondosa"
"2239466","Bigelowia nudata"
"2239466","Carduus spinosissimus"
"2239466","Carphephorus bellidifolius"
"2239466","Carphephorus paniculatus"
"2239466","Carphephorus tomentosus"
"2239466","Chaptalia tomentosa"
"2239466","Chrysopsis gossypina"
"2239466","Chrysopsis mariana"
"2239466","Cirsium horridulum"
"2239466","Cirsium repandum"
"2239466","Cirsium virginianum"
"2239466","Conoclinium coelestinum"
"2239466","Coreopsis falcata"
"2239466","Coreopsis gladiata"
"2239466","Coreopsis lanceolata"
"2239466","Coreopsis leavenworthii"
"2239466","Coreopsis linifolia"
"2239466","Croptilon divaricatum"
"2239466","Eclipta prostrata"
"2239466","Erechtites hieracifolia"
"2239466","Erigeron canadensis"
"2239466","Erigeron quercifolius"
"2239466","Erigeron strigosus"
"2239466","Erigeron vernus"
"2239466","Eupatorium anomalum"
"2239466","Eupatorium aromaticum"
"2239466","Eupatorium compositifolium"
"2239466","Eupatorium dubium"
"2239466","Eupatorium hyssopifolium"
"2239466","Eupatorium leucolepis"
"2239466","Eupatorium mohrii"
"2239466","Eupatorium pilosum"
"2239466","Eupatorium rotundifolium"
"2239466","Eupatorium semiserratum"
"2239466","Eurybia paludosa"
"2239466","Euthamia tenuifolia"
"2239466","Gamochaeta purpurea"
"2239466","Gnaphalium purpureum"
"2239466","Helenium amarum"
"2239466","Helenium flexuosum"
"2239466","Helianthus angustifolius"
"2239466","Helianthus atrorubens"
"2239466","Heterotheca subaxillaris"
"2239466","Hieracium gronovii"
"2239466","Hypochaeris radicata"
"2239466","Ionactis linariifolius"
"2239466","Krigia caespitosa"
"2239466","Krigia virginica"
"2239466","Lactuca canadensis"
"2239466","Lactuca graminifolia"
"2239466","Liatris graminifolia"
"2239466","Marshallia graminifolia"
"2239466","Mikania scandens"
"2239466","Packera anonyma"
"2239466","Packera tomentosa"
"2239466","Pityopsis graminifolia"
"2239466","Pluchea camphorata"
"2239466","Pluchea carolinensis"
"2239466","Pluchea foetida"
"2239466","Prenanthes autumnalis"
"2239466","Pterocaulon virgatum"
"2239466","Pyrrhopappus carolinianus"
"2239466","Sericocarpus asteroides"
"2239466","Sericocarpus tortifolius"
"2239466","Silphium compositum"
"2239466","Solidago altissima"
"2239466","Solidago arguta"
"2239466","Solidago fistulosa"
"2239466","Solidago gracillima"
"2239466","Solidago odora"
"2239466","Solidago patula"
"2239466","Solidago petiolaris"
"2239466","Solidago rugosa"
"2239466","Solidago stricta"
"2239466","Sonchus asper"
"2239466","Symphyotrichum dumosum"
"2239466","Symphyotrichum pilosum"
"2239466","Symphyotrichum racemosum"
"2239466","Symphyotrichum walteri"
"2239466","Taraxacum officinale"
"2239466","Xanthium strumarium"
"2239466","Lobelia elongata"
"2239466","Lobelia glandulosa"
"2239466","Lobelia nuttallii"
"2239466","Triodanis perfoliata"
"2239466","Arabidopsis thaliana"
"2239466","Brassica juncea"
"2239466","Cardamine hirsuta"
"2239466","Descurainia pinnata"
"2239466","Lepidium virginicum"
"2239466","Rorippa nasturtium-aquaticum"
"2239466","Chenopodium ambrosioides"
"2239466","Opuntia ficus-indica"
"2239466","Cerastium glomeratum"
"2239466","Cerastium holosteoides"
"2239466","Paronychia baldwinii"
"2239466","Silene antirrhina"
"2239466","Stellaria media"
"2239466","Stipulicida setacea"
"2239466","Dionaea muscipula"
"2239466","Drosera brevifolia"
"2239466","Drosera capillaris"
"2239466","Drosera intermedia"
"2239466","Mollugo verticillata"
"2239466","Phytolacca americana"
"2239466","Polygonum hydropiper"
"2239466","Polygonum hydropiperoides"
"2239466","Polygonum pensylvanicum"
"2239466","Polygonum sagittatum"
"2239466","Rumex acetosella"
"2239466","Rumex crispus"
"2239466","Rumex hastatulus"
"2239466","Portulaca pilosa"
"2239466","Ilex vomitoria"
"2239466","Callisia graminea"
"2239466","Commelina communis"
"2239466","Commelina diffusa"
"2239466","Commelina erecta"
"2239466","Murdannia keisak"
"2239466","Tradescantia ohiensis"
"2239466","Lachnanthes caroliana"
"2239466","Pontederia cordata"
"2239466","Cornus foemina"
"2239466","Decumaria barbara"
"2239466","Citrullus vulgaris"
"2239466","Dioscorea villosa"
"2239466","Aletris farinosa"
"2239466","Sambucus canadensis"
"2239466","Viburnum dentatum"
"2239466","Viburnum nudum"
"2239466","Viburnum rufidulum"
"2239466","Lonicera sempervirens"
"2239466","Valerianella radiata"
"2239466","Chimaphila maculata"
"2239466","Kalmia angustifolia"
"2239466","Leucothoe racemosa"
"2239466","Lyonia ligustrina"
"2239466","Lyonia mariana"
"2239466","Rhododendron atlanticum"
"2239466","Rhododendron periclymenoides"
"2239466","Vaccinium crassifolium"
"2239466","Vaccinium fuscatum"
"2239466","Vaccinium stamineum"
"2239466","Phlox nivalis"
"2239466","Sarracenia flava"
"2239466","Sarracenia purpurea"
"2239466","Gordonia lasianthus"
"2239466","Albizia julibrissin"
"2239466","Baptisia tinctoria"
"2239466","Centrosema virginianum"
"2239466","Chamaecrista fasciculata"
"2239466","Chamaecrista nictitans"
"2239466","Clitoria mariana"
"2239466","Crotalaria rotundifolia"
"2239466","Crotalaria spectabilis"
"2239466","Desmodium marilandicum"
"2239466","Desmodium paniculatum"
"2239466","Desmodium perplexum"
"2239466","Galactia elliottii"
"2239466","Galactia regularis"
"2239466","Galactia volubilis"
"2239466","Indigofera caroliniana"
"2239466","Kummerowia striata"
"2239466","Lathyrus latifolius"
"2239466","Lespedeza angustifolia"
"2239466","Lespedeza capitata"
"2239466","Lespedeza stuevei"
"2239466","Lespedeza virginica"
"2239466","Lupinus perennis"
"2239466","Lupinus villosus"
"2239466","Melilotus alba"
"2239466","Psoralea psoralioides"
"2239466","Robinia nana"
"2239466","Senna obtusifolia"
"2239466","Stylosanthes biflora"
"2239466","Tephrosia hispidula"
"2239466","Tephrosia spicata"
"2239466","Trifolium arvense"
"2239466","Trifolium campestre"
"2239466","Trifolium dubium"
"2239466","Trifolium repens"
"2239466","Wisteria frutescens"
"2239466","Zornia bracteata"
"2239466","Polygala cruciata"
"2239466","Alnus serrulata"
"2239466","Betula nigra"
"2239466","Quercus coccinea"
"2239466","Quercus falcata"
"2239466","Quercus incana"
"2239466","Quercus laevis"
"2239466","Quercus margarettiae"
"2239466","Quercus marilandica"
"2239466","Quercus michauxii"
"2239466","Quercus pagoda"
"2239466","Morella caroliniensis"
"2239466","Asclepias amplexicaulis"
"2239466","Asclepias rubra"
"2239466","Asclepias tuberosa"
"2239466","Vinca minor"
"2239466","Gelsemium rankinii"
"2239466","Bartonia virginica"
"2239466","Gentiana autumnalis"
"2239466","Gentiana catesbaei"
"2239466","Sabatia brachiata"
"2239466","Sabatia difformis"
"2239466","Mitreola sessilifolia"
"2239466","Diodia virginiana"
"2239466","Galium obtusum"
"2239466","Galium pilosum"
"2239466","Galium tinctorium"
"2239466","Houstonia pusilla"
"2239466","Oldenlandia uniflora"
"2239466","Geranium carolinianum"
"2239466","Oxalis corniculata"
"2239466","Justicia ovata"
"2239466","Callicarpa americana"
"2239466","Glechoma hederacea"
"2239466","Hyptis alata"
"2239466","Lamium amplexicaule"
"2239466","Lycopus rubellus"
"2239466","Lycopus virginicus"
"2239466","Physostegia virginiana"
"2239466","Prunella vulgaris"
"2239466","Pycnanthemum tenuifolium"
"2239466","Scutellaria integrifolia"
"2239466","Trichostema dichotomum"
"2239466","Utricularia subulata"
"2239466","Chionanthus virginicus"
"2239466","Fraxinus caroliniana"
"2239466","Ligustrum japonicum"
"2239466","Osmanthus americanus"
"2239466","Agalinis fasciculata"
"2239466","Agalinis obtusifolia"
"2239466","Agalinis purpurea"
"2239466","Agalinis setacea"
"2239466","Seymeria cassioides"
"2239466","Bacopa caroliniana"
"2239466","Chelone glabra"
"2239466","Gratiola aurea"
"2239466","Gratiola pilosa"
"2239466","Gratiola virginiana"
"2239466","Mecardonia acuminata"
"2239466","Nuttallanthus canadensis"
"2239466","Penstemon australis"
"2239466","Plantago aristata"
"2239466","Plantago lanceolata"
"2239466","Plantago rugelii"
"2239466","Plantago virginica"
"2239466","Veronica arvensis"
"2239466","Veronica peregrina"
"2239466","Verbascum thapsus"
"2239466","Phyla nodiflora"
"2239466","Verbena brasiliensis"
"2239466","Calycanthus floridus"
"2239466","Persea palustris"
"2239466","Lilium catesbaei"
"2239466","Ornithogalum umbellatum"
"2239466","Melanthium virginicum"
"2239466","Smilax herbacea"
"2239466","Smilax tamnoides"
"2239466","Smilax walteri"
"2239466","Huperzia selago"
"2239466","Lycopodiella alopecuroides"
"2239466","Liriodendron tulipifera"
"2239466","Acalypha rhomboidea"
"2239466","Cnidoscolus stimulosus"
"2239466","Croton glandulosus"
"2239466","Euphorbia corollata"
"2239466","Euphorbia curtisii"
"2239466","Euphorbia ipecacuanhae"
"2239466","Stillingia sylvatica"
"2239466","Hypericum cistifolium"
"2239466","Hypericum crux-andreae"
"2239466","Hypericum galioides"
"2239466","Hypericum gentianoides"
"2239466","Hypericum mutilum"
"2239466","Hypericum setosum"
"2239466","Triadenum walteri"
"2239466","Linum medium"
"2239466","Linum striatum"
"2239466","Linum virginianum"
"2239466","Passiflora incarnata"
"2239466","Populus nigra"
"2239466","Salix caroliniana"
"2239466","Salix nigra"
"2239466","Viola affinis"
"2239466","Viola brittoniana"
"2239466","Viola lanceolata"
"2239466","Viola palmata"
"2239466","Viola primulifolia"
"2239466","Viola sororia"
"2239466","Viola villosa"
"2239466","Helianthemum canadense"
"2239466","Helianthemum carolinianum"
"2239466","Lechea mucronata"
"2239466","Lechea pulchella"
"2239466","Sida rhombifolia"
"2239466","Cuphea carthagenensis"
"2239466","Lagerstroemia indica"
"2239466","Rhexia alifanus"
"2239466","Rhexia petiolata"
"2239466","Rhexia virginica"
"2239466","Ludwigia alternifolia"
"2239466","Ludwigia decurrens"
"2239466","Ludwigia glandulosa"
"2239466","Ludwigia maritima"
"2239466","Ludwigia palustris"
"2239466","Ludwigia virgata"
"2239466","Oenothera fruticosa"
"2239466","Oenothera laciniata"
"2239466","Nuphar lutea"
"2239466","Osmunda cinnamomea"
"2239466","Oxalis rubra"
"2239466","Chamaecyparis thyoides"
"2239466","Juniperus virginiana"
"2239466","Pinus serotina"
"2239466","Saururus cernuus"
"2239466","Tillandsia usneoides"
"2239466","Carex albolutescens"
"2239466","Carex atlantica"
"2239466","Carex bullata"
"2239466","Carex caroliniana"
"2239466","Carex complanata"
"2239466","Carex debilis"
"2239466","Carex folliculata"
"2239466","Carex intumescens"
"2239466","Carex lonchocarpa"
"2239466","Carex lurida"
"2239466","Carex nigromarginata"
"2239466","Carex seorsa"
"2239466","Carex venusta"
"2239466","Cladium mariscus"
"2239466","Cyperus compressus"
"2239466","Cyperus croceus"
"2239466","Cyperus haspan"
"2239466","Cyperus iria"
"2239466","Cyperus plukenetii"
"2239466","Cyperus polystachyos"
"2239466","Cyperus retrorsus"
"2239466","Cyperus strigosus"
"2239466","Dulichium arundinaceum"
"2239466","Eleocharis acicularis"
"2239466","Eleocharis microcarpa"
"2239466","Eleocharis obtusa"
"2239466","Eleocharis tuberculosa"
"2239466","Fuirena pumila"
"2239466","Rhynchospora berteroi"
"2239466","Rhynchospora caduca"
"2239466","Rhynchospora chalarocephala"
"2239466","Rhynchospora chapmanii"
"2239466","Rhynchospora ciliaris"
"2239466","Rhynchospora corniculata"
"2239466","Rhynchospora debilis"
"2239466","Rhynchospora fascicularis"
"2239466","Rhynchospora globularis"
"2239466","Rhynchospora gracilenta"
"2239466","Rhynchospora inexpansa"
"2239466","Rhynchospora nitens"
"2239466","Rhynchospora rariflora"
"2239466","Rhynchospora stenophylla"
"2239466","Scirpus cyperinus"
"2239466","Scleria muehlenbergii"
"2239466","Scleria pauciflora"
"2239466","Lachnocaulon anceps"
"2239466","Juncus acuminatus"
"2239466","Juncus biflorus"
"2239466","Juncus canadensis"
"2239466","Juncus coriaceus"
"2239466","Juncus dichotomus"
"2239466","Juncus diffusissimus"
"2239466","Juncus effusus"
"2239466","Juncus elliottii"
"2239466","Juncus polycephalus"
"2239466","Juncus scirpoides"
"2239466","Juncus tenuis"
"2239466","Juncus trigonocarpus"
"2239466","Agrostis hyemalis"
"2239466","Andropogon ternarius"
"2239466","Anthoxanthum odoratum"
"2239466","Arundinaria tecta"
"2239466","Axonopus fissifolius"
"2239466","Axonopus furcatus"
"2239466","Cenchrus tribuloides"
"2239466","Chasmanthium laxum"
"2239466","Coleataenia longifolia"
"2239466","Ctenium aromaticum"
"2239466","Cynodon dactylon"
"2239466","Dactylis glomerata"
"2239466","Danthonia sericea"
"2239466","Dichanthelium acuminatum"
"2239466","Dichanthelium commutatum"
"2239466","Dichanthelium dichotomum"
"2239466","Dichanthelium ensifolium"
"2239466","Dichanthelium erectifolium"
"2239466","Dichanthelium laxiflorum"
"2239466","Dichanthelium sphaerocarpon"
"2239466","Dichanthelium strigosum"
"2239466","Dichanthelium villosissimum"
"2239466","Digitaria sanguinalis"
"2239466","Echinochloa crus-galli"
"2239466","Elymus virginicus"
"2239466","Eragrostis capillaris"
"2239466","Eragrostis refracta"
"2239466","Eragrostis spectabilis"
"2239466","Hordeum pusillum"
"2239466","Leersia oryzoides"
"2239466","Lolium pratense"
"2239466","Panicum anceps"
"2239466","Panicum rigidulum"
"2239466","Panicum verrucosum"
"2239466","Paspalum dilatatum"
"2239466","Paspalum distichum"
"2239466","Paspalum floridanum"
"2239466","Paspalum laeve"
"2239466","Paspalum setaceum"
"2239466","Paspalum urvillei"
"2239466","Poa annua"
"2239466","Poa pratensis"
"2239466","Saccharum baldwinii"
"2239466","Saccharum brevibarbe"
"2239466","Schedonorus arundinaceus"
"2239466","Schizachyrium tenerum"
"2239466","Setaria parviflora"
"2239466","Sphenopholis obtusata"
"2239466","Sporobolus junceus"
"2239466","Tridens flavus"
"2239466","Vulpia myuros"
"2239466","Vulpia octoflora"
"2239466","Vulpia sciurea"
"2239466","Sparganium americanum"
"2239466","Typha latifolia"
"2239466","Xyris ambigua"
"2239466","Xyris caroliniana"
"2239466","Xyris difformis"
"2239466","Xyris jupicai"
"2239466","Pleopeltis polypodioides"
"2239466","Athyrium filix-femina"
"2239466","Platanus occidentalis"
"2239466","Ranunculus bulbosus"
"2239466","Thalictrum macrostylum"
"2239466","Xanthorhiza simplicissima"
"2239466","Elaeagnus pungens"
"2239466","Amelanchier canadensis"
"2239466","Amelanchier spicata"
"2239466","Crataegus aestivalis"
"2239466","Crataegus flava"
"2239466","Duchesnea indica"
"2239466","Fragaria X ananassa"
"2239466","Potentilla canadensis"
"2239466","Potentilla simplex"
"2239466","Prunus angustifolia"
"2239466","Pyrus communis"
"2239466","Rosa multiflora"
"2239466","Rosa palustris"
"2239466","Rosa X noisettiana"
"2239466","Rubus hispidus"
"2239466","Rubus pubescens"
"2239466","Rubus trivialis"
"2239466","Spiraea thunbergii"
"2239466","Boehmeria cylindrica"
"2239466","Galium aparine"
"2239466","Phoradendron leucarpum"
"2239466","Melia azedarach"
"2239466","Acer saccharum"
"2239466","Proserpinaca palustris"
"2239466","Hamamelis virginiana"
"2239466","Selaginella apoda"
"2239466","Cuscuta compacta"
"2239466","Dichondra carolinensis"
"2239466","Ipomoea coccinea"
"2239466","Ipomoea hederacea"
"2239466","Ipomoea lacunosa"
"2239466","Ipomoea pandurata"
"2239466","Ipomoea purpurea"
"2239466","Ipomoea trichocarpa"
"2239466","Jacquemontia tamnifolia"
"2239466","Physalis angulata"
"2239466","Solanum americanum"
"2239466","Solanum carolinense"
"2239466","Vitis cinerea"
