"IRMAReferenceNumber","SciName"
"2229771","Wilsonia canadensis"
"2229771","Wilsonia citrina"
"2229771","Regulus calendula"
"2229771","Regulus satrapa"
"2229771","Sitta canadensis"
"2229771","Sturnus vulgaris"
"2229771","Troglodytes aedon"
"2229771","Troglodytes troglodytes"
"2229771","Catharus guttatus"
"2229771","Catharus minimus"
"2229771","Catharus ustulatus"
"2229771","Hylocichla mustelina"
"2229771","Empidonax alnorum"
"2229771","Empidonax flaviventris"
"2229771","Tyrannus tyrannus"
"2229771","Vireo flavifrons"
"2229771","Vireo philadelphicus"
"2229771","Vireo solitarius"
"2229771","Ardea alba"
"2229771","Bubulcus ibis"
"2229771","Butorides virescens"
"2229771","Egretta caerulea"
"2229771","Egretta thula"
"2229771","Eudocimus albus"
"2229771","Plegadis falcinellus"
"2229771","Dryocopus pileatus"
"2229771","Picoides villosus"
"2229771","Sphyrapicus varius"
"2229771","Podilymbus podiceps"
"2229771","Bubo virginianus"
"2229771","Megascops asio"
"2229771","Strix varia"
"2229771","Anhinga anhinga"
"2229771","anhinga Anhinga"
"2229771","Phalacrocorax auritus"
