"IRMAReferenceNumber","SciName"
"576756","Symphyotrichum pilosum"
"576756","Symphyotrichum racemosum"
"576756","Symphyotrichum walteri"
"576756","Taraxacum officinale"
"576756","Xanthium strumarium"
"576756","Lobelia elongata"
"576756","Lobelia glandulosa"
"576756","Lobelia nuttallii"
"576756","Triodanis perfoliata"
"576756","Arabidopsis thaliana"
"576756","Brassica juncea"
"576756","Cardamine hirsuta"
"576756","Descurainia pinnata"
"576756","Lepidium virginicum"
"576756","Rorippa nasturtium-aquaticum"
"576756","Chenopodium ambrosioides"
"576756","Opuntia ficus-indica"
"576756","Cerastium glomeratum"
"576756","Cerastium holosteoides"
"576756","Paronychia baldwinii"
"576756","Silene antirrhina"
"576756","Stellaria media"
"576756","Stipulicida setacea"
"576756","Dionaea muscipula"
"576756","Drosera brevifolia"
"576756","Drosera capillaris"
"576756","Drosera intermedia"
"576756","Mollugo verticillata"
"576756","Phytolacca americana"
"576756","Polygonum hydropiper"
"576756","Polygonum hydropiperoides"
"576756","Polygonum pensylvanicum"
"576756","Polygonum sagittatum"
"576756","Rumex acetosella"
"576756","Rumex crispus"
"576756","Rumex hastatulus"
"576756","Portulaca pilosa"
"576756","Ilex vomitoria"
"576756","Callisia graminea"
"576756","Commelina communis"
"576756","Commelina diffusa"
"576756","Commelina erecta"
"576756","Murdannia keisak"
"576756","Tradescantia ohiensis"
"576756","Lachnanthes caroliana"
"576756","Pontederia cordata"
"576756","Cornus foemina"
"576756","Decumaria barbara"
"576756","Citrullus vulgaris"
"576756","Dioscorea villosa"
"576756","Aletris farinosa"
"576756","Sambucus canadensis"
"576756","Viburnum dentatum"
"576756","Viburnum nudum"
"576756","Viburnum rufidulum"
"576756","Lonicera sempervirens"
"576756","Valerianella radiata"
"576756","Chimaphila maculata"
"576756","Kalmia angustifolia"
"576756","Leucothoe racemosa"
"576756","Lyonia ligustrina"
"576756","Lyonia mariana"
"576756","Rhododendron atlanticum"
"576756","Rhododendron periclymenoides"
"576756","Vaccinium crassifolium"
"576756","Vaccinium fuscatum"
"576756","Vaccinium stamineum"
"576756","Phlox nivalis"
"576756","Sarracenia flava"
"576756","Sarracenia purpurea"
"576756","Gordonia lasianthus"
"576756","Albizia julibrissin"
"576756","Baptisia tinctoria"
"576756","Centrosema virginianum"
"576756","Chamaecrista fasciculata"
"576756","Chamaecrista nictitans"
"576756","Clitoria mariana"
"576756","Crotalaria rotundifolia"
"576756","Crotalaria spectabilis"
"576756","Desmodium marilandicum"
"576756","Desmodium paniculatum"
"576756","Desmodium perplexum"
"576756","Galactia elliottii"
"576756","Galactia regularis"
"576756","Galactia volubilis"
"576756","Indigofera caroliniana"
"576756","Kummerowia striata"
"576756","Lathyrus latifolius"
"576756","Lespedeza angustifolia"
"576756","Lespedeza capitata"
"576756","Lespedeza stuevei"
"576756","Lespedeza virginica"
"576756","Lupinus perennis"
"576756","Lupinus villosus"
"576756","Melilotus alba"
"576756","Psoralea psoralioides"
"576756","Robinia nana"
"576756","Senna obtusifolia"
"576756","Stylosanthes biflora"
"576756","Tephrosia hispidula"
"576756","Tephrosia spicata"
"576756","Trifolium arvense"
"576756","Trifolium campestre"
"576756","Trifolium dubium"
"576756","Trifolium repens"
"576756","Wisteria frutescens"
"576756","Zornia bracteata"
"576756","Polygala cruciata"
"576756","Alnus serrulata"
"576756","Betula nigra"
"576756","Quercus coccinea"
"576756","Quercus falcata"
"576756","Quercus incana"
"576756","Quercus laevis"
"576756","Quercus margarettiae"
"576756","Quercus marilandica"
"576756","Quercus michauxii"
"576756","Quercus pagoda"
"576756","Morella caroliniensis"
"576756","Asclepias amplexicaulis"
"576756","Asclepias rubra"
"576756","Asclepias tuberosa"
"576756","Vinca minor"
"576756","Gelsemium rankinii"
"576756","Bartonia virginica"
"576756","Gentiana autumnalis"
"576756","Gentiana catesbaei"
"576756","Sabatia brachiata"
"576756","Sabatia difformis"
"576756","Mitreola sessilifolia"
"576756","Diodia virginiana"
"576756","Galium obtusum"
"576756","Galium pilosum"
"576756","Galium tinctorium"
"576756","Houstonia pusilla"
"576756","Oldenlandia uniflora"
"576756","Geranium carolinianum"
"576756","Oxalis corniculata"
"576756","Justicia ovata"
"576756","Callicarpa americana"
"576756","Glechoma hederacea"
"576756","Hyptis alata"
"576756","Lamium amplexicaule"
"576756","Lycopus rubellus"
"576756","Lycopus virginicus"
"576756","Physostegia virginiana"
"576756","Prunella vulgaris"
"576756","Pycnanthemum tenuifolium"
"576756","Scutellaria integrifolia"
"576756","Trichostema dichotomum"
"576756","Utricularia subulata"
"576756","Chionanthus virginicus"
"576756","Fraxinus caroliniana"
"576756","Ligustrum japonicum"
"576756","Osmanthus americanus"
"576756","Agalinis fasciculata"
"576756","Agalinis obtusifolia"
"576756","Agalinis purpurea"
"576756","Agalinis setacea"
"576756","Seymeria cassioides"
"576756","Bacopa caroliniana"
"576756","Chelone glabra"
"576756","Gratiola aurea"
"576756","Gratiola pilosa"
"576756","Gratiola virginiana"
"576756","Mecardonia acuminata"
"576756","Nuttallanthus canadensis"
"576756","Penstemon australis"
"576756","Plantago aristata"
"576756","Plantago lanceolata"
"576756","Plantago rugelii"
"576756","Plantago virginica"
"576756","Veronica arvensis"
"576756","Veronica peregrina"
"576756","Verbascum thapsus"
"576756","Phyla nodiflora"
"576756","Verbena brasiliensis"
"576756","Calycanthus floridus"
"576756","Persea palustris"
"576756","Lilium catesbaei"
"576756","Ornithogalum umbellatum"
"576756","Melanthium virginicum"
"576756","Smilax herbacea"
"576756","Smilax tamnoides"
"576756","Smilax walteri"
"576756","Huperzia selago"
"576756","Lycopodiella alopecuroides"
"576756","Liriodendron tulipifera"
"576756","Acalypha rhomboidea"
"576756","Cnidoscolus stimulosus"
"576756","Croton glandulosus"
"576756","Euphorbia corollata"
"576756","Euphorbia curtisii"
"576756","Euphorbia ipecacuanhae"
"576756","Stillingia sylvatica"
"576756","Hypericum cistifolium"
"576756","Hypericum crux-andreae"
"576756","Hypericum galioides"
"576756","Hypericum gentianoides"
"576756","Hypericum mutilum"
"576756","Hypericum setosum"
"576756","Triadenum walteri"
"576756","Linum medium"
"576756","Linum striatum"
"576756","Linum virginianum"
"576756","Passiflora incarnata"
"576756","Populus nigra"
"576756","Salix caroliniana"
"576756","Salix nigra"
"576756","Viola affinis"
"576756","Viola brittoniana"
"576756","Viola lanceolata"
"576756","Viola palmata"
"576756","Viola primulifolia"
"576756","Viola sororia"
"576756","Viola villosa"
"576756","Helianthemum canadense"
"576756","Helianthemum carolinianum"
"576756","Lechea mucronata"
"576756","Lechea pulchella"
"576756","Sida rhombifolia"
"576756","Cuphea carthagenensis"
"576756","Lagerstroemia indica"
"576756","Rhexia alifanus"
"576756","Rhexia petiolata"
"576756","Rhexia virginica"
"576756","Ludwigia alternifolia"
"576756","Ludwigia decurrens"
"576756","Ludwigia glandulosa"
"576756","Ludwigia maritima"
"576756","Ludwigia palustris"
"576756","Ludwigia virgata"
"576756","Oenothera fruticosa"
"576756","Oenothera laciniata"
"576756","Nuphar lutea"
"576756","Osmunda cinnamomea"
"576756","Oxalis rubra"
"576756","Chamaecyparis thyoides"
"576756","Juniperus virginiana"
"576756","Pinus serotina"
"576756","Saururus cernuus"
"576756","Tillandsia usneoides"
"576756","Carex albolutescens"
"576756","Carex atlantica"
"576756","Carex bullata"
"576756","Carex caroliniana"
"576756","Carex complanata"
"576756","Carex debilis"
"576756","Carex folliculata"
"576756","Carex intumescens"
"576756","Carex lonchocarpa"
"576756","Carex lurida"
"576756","Carex nigromarginata"
"576756","Carex seorsa"
"576756","Carex venusta"
"576756","Cladium mariscus"
"576756","Cyperus compressus"
"576756","Cyperus croceus"
"576756","Cyperus haspan"
"576756","Cyperus iria"
"576756","Cyperus plukenetii"
"576756","Cyperus polystachyos"
"576756","Cyperus retrorsus"
"576756","Cyperus strigosus"
"576756","Dulichium arundinaceum"
"576756","Eleocharis acicularis"
"576756","Eleocharis microcarpa"
"576756","Eleocharis obtusa"
"576756","Eleocharis tuberculosa"
"576756","Fuirena pumila"
"576756","Rhynchospora berteroi"
"576756","Rhynchospora caduca"
"576756","Rhynchospora chalarocephala"
"576756","Rhynchospora chapmanii"
"576756","Rhynchospora ciliaris"
"576756","Rhynchospora corniculata"
"576756","Rhynchospora debilis"
"576756","Rhynchospora fascicularis"
"576756","Rhynchospora globularis"
"576756","Rhynchospora gracilenta"
"576756","Rhynchospora inexpansa"
"576756","Rhynchospora nitens"
"576756","Rhynchospora rariflora"
"576756","Rhynchospora stenophylla"
"576756","Scirpus cyperinus"
"576756","Scleria muehlenbergii"
"576756","Scleria pauciflora"
"576756","Lachnocaulon anceps"
"576756","Juncus acuminatus"
"576756","Juncus biflorus"
"576756","Juncus canadensis"
"576756","Juncus coriaceus"
"576756","Juncus dichotomus"
"576756","Juncus diffusissimus"
"576756","Juncus effusus"
"576756","Juncus elliottii"
"576756","Juncus polycephalus"
"576756","Juncus scirpoides"
"576756","Juncus tenuis"
"576756","Juncus trigonocarpus"
"576756","Agrostis hyemalis"
"576756","Andropogon ternarius"
"576756","Anthoxanthum odoratum"
"576756","Arundinaria tecta"
"576756","Axonopus fissifolius"
"576756","Axonopus furcatus"
"576756","Cenchrus tribuloides"
"576756","Chasmanthium laxum"
"576756","Coleataenia longifolia"
"576756","Ctenium aromaticum"
"576756","Cynodon dactylon"
"576756","Dactylis glomerata"
"576756","Danthonia sericea"
"576756","Dichanthelium acuminatum"
"576756","Dichanthelium commutatum"
"576756","Dichanthelium dichotomum"
"576756","Dichanthelium ensifolium"
"576756","Dichanthelium erectifolium"
"576756","Dichanthelium laxiflorum"
"576756","Dichanthelium sphaerocarpon"
"576756","Dichanthelium strigosum"
"576756","Dichanthelium villosissimum"
"576756","Digitaria sanguinalis"
"576756","Echinochloa crus-galli"
"576756","Elymus virginicus"
"576756","Eragrostis capillaris"
"576756","Eragrostis refracta"
"576756","Eragrostis spectabilis"
"576756","Hordeum pusillum"
"576756","Leersia oryzoides"
"576756","Lolium pratense"
"576756","Panicum anceps"
"576756","Panicum rigidulum"
"576756","Panicum verrucosum"
"576756","Paspalum dilatatum"
"576756","Paspalum distichum"
"576756","Paspalum floridanum"
"576756","Paspalum laeve"
"576756","Paspalum setaceum"
"576756","Paspalum urvillei"
"576756","Poa annua"
"576756","Poa pratensis"
"576756","Saccharum baldwinii"
"576756","Saccharum brevibarbe"
"576756","Schedonorus arundinaceus"
"576756","Schizachyrium tenerum"
"576756","Setaria parviflora"
"576756","Sphenopholis obtusata"
"576756","Sporobolus junceus"
"576756","Tridens flavus"
"576756","Vulpia myuros"
"576756","Vulpia octoflora"
"576756","Vulpia sciurea"
"576756","Sparganium americanum"
"576756","Typha latifolia"
"576756","Xyris ambigua"
"576756","Xyris caroliniana"
"576756","Xyris difformis"
"576756","Xyris jupicai"
"576756","Pleopeltis polypodioides"
"576756","Athyrium filix-femina"
"576756","Platanus occidentalis"
"576756","Ranunculus bulbosus"
"576756","Thalictrum macrostylum"
"576756","Xanthorhiza simplicissima"
"576756","Elaeagnus pungens"
"576756","Amelanchier canadensis"
"576756","Amelanchier spicata"
"576756","Crataegus aestivalis"
"576756","Crataegus flava"
"576756","Duchesnea indica"
"576756","Fragaria X ananassa"
"576756","Potentilla canadensis"
"576756","Potentilla simplex"
"576756","Prunus angustifolia"
"576756","Pyrus communis"
"576756","Rosa multiflora"
"576756","Rosa palustris"
"576756","Rosa X noisettiana"
"576756","Rubus hispidus"
"576756","Rubus pubescens"
"576756","Rubus trivialis"
"576756","Spiraea thunbergii"
"576756","Boehmeria cylindrica"
"576756","Galium aparine"
"576756","Phoradendron leucarpum"
"576756","Melia azedarach"
"576756","Acer saccharum"
"576756","Proserpinaca palustris"
"576756","Hamamelis virginiana"
"576756","Selaginella apoda"
"576756","Cuscuta compacta"
"576756","Dichondra carolinensis"
"576756","Ipomoea coccinea"
"576756","Ipomoea hederacea"
"576756","Ipomoea lacunosa"
"576756","Ipomoea pandurata"
"576756","Ipomoea purpurea"
"576756","Ipomoea trichocarpa"
"576756","Jacquemontia tamnifolia"
"576756","Physalis angulata"
"576756","Solanum americanum"
"576756","Solanum carolinense"
"576756","Vitis cinerea"
