"IRMAReferenceNumber","SciName"
"582971","Catherpes mexicanus"
"582971","Poecile carolinensis"
"582971","Thryothorus ludovicianus"
"582971","Haemorhous cassinii"
"582971","Tyrannus vociferans"
"582971","Peucaea cassinii"
"582971","Vireo cassinii"
"582971","Bubulcus ibis"
"582971","Petrochelidon fulva"
"582971","Bombycilla cedrorum"
"582971","Calcarius ornatus"
"582971","Setophaga pensylvanica"
"582971","Corvus cryptoleucus"
"582971","Chaetura pelagica"
"582971","Spizella passerina"
"582971","Antrostomus carolinensis"
"582971","Alectoris chukar"
"582971","Anas cyanoptera"
"582971","Aechmophorus clarkii"
"582971","Nucifraga columbiana"
"582971","Spizella pallida"
"582971","Petrochelidon pyrrhonota"
"582971","Gallinula galeata"
"582971","Quiscalus quiscula"
"582971","Columbina passerina"
"582971","Gavia immer"
"582971","Mergus merganser"
"582971","Chordeiles minor"
"582971","Phalaenoptilus nuttallii"
"582971","Corvus corax"
"582971","Gallinago gallinago"
"582971","Geothlypis trichas"
"582971","Accipiter cooperii"
"582971","Empidonax occidentalis"
"582971","Caracara cheriway"
"582971","Toxostoma curvirostre"
"582971","Junco hyemalis"
"582971","Spiza americana"
"582971","Phalacrocorax auritus"
"582971","Picoides pubescens"
"582971","Empidonax oberholseri"
"582971","Podiceps nigricollis"
"582971","Sialia sialis"
"582971","Tyrannus tyrannus"
"582971","Sturnella magna"
"582971","Sayornis phoebe"
"582971","Megascops asio"
"582971","Pipilo erythrophthalmus"
"582971","Contopus virens"
"582971","Streptopelia decaocto"
"582971","Sturnus vulgaris"
"582971","Coccothraustes vespertinus"
"582971","Buteo regalis"
"582971","Spizella pusilla"
"582971","Corvus ossifragus"
"582971","Sterna forsteri"
"582971","Passerella iliaca"
"582971","Leucophaeus pipixcan"
"582971","Anas strepera"
"582971","Aquila chrysaetos"
"582971","Regulus satrapa"
"582971","Melanerpes aurifrons"
"582971","Setophaga graciae"
"582971","Ammodramus savannarum"
"582971","Dumetella carolinensis"
"582971","Empidonax wrightii"
"582971","Vireo vicinior"
"582971","Catharus minimus"
"582971","Ardea herodias"
"582971","Myiarchus crinitus"
"582971","Ardea alba"
"582971","Bubo virginianus"
"582971","Geococcyx californianus"
"582971","Tringa melanoleuca"
"582971","Quiscalus mexicanus"
"582971","Butorides virescens"
"582971","Chloroceryle americana"
"582971","Pipilo chlorurus"
"582971","Anas crecca"
"582971","Picoides villosus"
"582971","Empidonax hammondii"
"582971","Zonotrichia querula"
"582971","Ammodramus henslowii"
"582971","Piranga flava"
"582971","Catharus guttatus"
"582971","Setophaga citrina"
"582971","Eremophila alpestris"
"582971","Haemorhous mexicanus"
"582971","Passer domesticus"
"582971","Troglodytes aedon"
"582971","Limosa haemastica"
"582971","Columbina inca"
"582971","Passerina cyanea"
"582971","Baeolophus ridgwayi"
"582971","Geothlypis formosa"
"582971","Charadrius vociferus"
"582971","Picoides scalaris"
"582971","Calamospiza melanocorys"
"582971","Chondestes grammacus"
"582971","Passerina amoena"
"582971","Ammodramus leconteii"
"582971","Empidonax minimus"
"582971","Calidris minutilla"
"582971","Spinus psaltria"
"582971","Chordeiles acutipennis"
"582971","Tympanuchus pallidicinctus"
"582971","Aythya affinis"
"582971","Tringa flavipes"
"582971","Melanerpes lewis"
"582971","Melospiza lincolnii"
"582971","Egretta caerulea"
"582971","Lanius ludovicianus"
"582971","Numenius americanus"
"582971","Limnodromus scolopaceus"
"582971","Asio otus"
"582971","Parkesia motacilla"
"582971","Geothlypis tolmiei"
"582971","Setophaga magnolia"
"582971","Anas platyrhynchos"
"582971","Cistothorus palustris"
"582971","Rhynchophanes mccownii"
"582971","Falco columbarius"
"582971","Ictinia mississippiensis"
"582971","Sialia currucoides"
"582971","Poecile gambeli"
"582971","Charadrius montanus"
"582971","Zenaida macroura"
"582971","Oreothlypis ruficapilla"
"582971","Phalacrocorax brasilianus"
"582971","Colinus virginianus"
"582971","Cardinalis cardinalis"
"582971","Colaptes auratus"
"582971","Accipiter gentilis"
"582971","Circus cyaneus"
"582971","Mimus polyglottos"
"582971","Setophaga americana"
"582971","Anas acuta"
"582971","Stelgidopteryx serripennis"
"582971","Aegolius acadicus"
"582971","Anas clypeata"
"582971","Parkesia noveboracensis"
"582971","Contopus cooperi"
"582971","Oreothlypis celata"
"582971","Icterus spurius"
"582971","Pandion haliaetus"
"582971","Passerina ciris"
"582971","Calidris melanotos"
"582971","Falco peregrinus"
"582971","Podilymbus podiceps"
"582971","Dryocopus pileatus"
"582971","Spinus pinus"
"582971","Gymnorhinus cyanocephalus"
"582971","Vireo plumbeus"
"582971","Falco mexicanus"
"582971","Protonotaria citrea"
"582971","Haemorhous purpureus"
"582971","Progne subis"
"582971","Sitta pygmaea"
"582971","Loxia curvirostra"
"582971","Melanerpes carolinus"
"582971","Sitta canadensis"
"582971","Vireo olivaceus"
"582971","Cardellina rubrifrons"
"582971","Aythya americana"
"582971","Melanerpes erythrocephalus"
"582971","Sphyrapicus nuchalis"
"582971","Phalaropus lobatus"
"582971","Buteo lineatus"
"582971","Buteo jamaicensis"
"582971","Agelaius phoeniceus"
"582971","Larus delawarensis"
"582971","Megaceryle torquata"
"582971","Aythya collaris"
"582971","Phasianus colchicus"
"582971","Columba livia"
"582971","Salpinctes obsoletus"
"582971","Pheucticus ludovicianus"
"582971","Buteo lagopus"
"582971","Regulus calendula"
"582971","Archilochus colubris"
"582971","Oxyura jamaicensis"
"582971","Selasphorus rufus"
"582971","Aimophila ruficeps"
"582971","Euphagus carolinus"
"582971","Oreoscoptes montanus"
"582971","Artemisiospiza nevadensis"
"582971","Calidris alba"
"582971","Grus canadensis"
"582971","Passerculus sandwichensis"
"582971","Sayornis saya"
"582971","Callipepla squamata"
"582971","Tyrannus forficatus"
"582971","Cistothorus platensis"
"582971","Charadrius semipalmatus"
"582971","Calidris pusilla"
"582971","Accipiter striatus"
"582971","Limnodromus griseus"
"582971","Asio flammeus"
"582971","Plectrophenax nivalis"
"582971","Egretta thula"
"582971","Charadrius nivosus"
"582971","Tringa solitaria"
"582971","Melospiza melodia"
"582971","Porzana carolina"
"582971","Actitis macularius"
"582971","Pipilo maculatus"
"582971","Anthus spragueii"
"582971","Cyanocitta stelleri"
"582971","Calidris himantopus"
"582971","Piranga rubra"
"582971","Buteo swainsoni"
"582971","Catharus ustulatus"
"582971","Melospiza georgiana"
"582971","Oreothlypis peregrina"
"582971","Myadestes townsendi"
"582971","Tachycineta bicolor"
"582971","Egretta tricolor"
"582971","Baeolophus bicolor"
"582971","Cathartes aura"
"582971","Bartramia longicauda"
"582971","Catharus fuscescens"
"582971","Pyrocephalus rubinus"
"582971","Pooecetes gramineus"
"582971","Tachycineta thalassina"
"582971","Rallus limicola"
"582971","Oreothlypis virginiae"
"582971","Vireo gilvus"
"582971","Anthus spinoletta"
"582971","Sialia mexicana"
"582971","Aechmophorus occidentalis"
"582971","Tyrannus verticalis"
"582971","Sturnella neglecta"
"582971","Calidris mauri"
"582971","Megascops kennicottii"
"582971","Piranga ludoviciana"
"582971","Contopus sordidulus"
"582971","Numenius phaeopus"
"582971","Sitta carolinensis"
"582971","Zonotrichia leucophrys"
"582971","Vireo griseus"
"582971","Plegadis chihi"
"582971","Calidris fuscicollis"
"582971","Zonotrichia albicollis"
"582971","Aeronautes saxatalis"
"582971","Zenaida asiatica"
"582971","Meleagris gallopavo"
"582971","Tringa semipalmata"
"582971","Empidonax traillii"
"582971","Phalaropus tricolor"
"582971","Gallinago delicata"
"582971","Cardellina pusilla"
"582971","Troglodytes hiemalis"
"582971","Aix sponsa"
"582971","Aphelocoma woodhouseii"
"582971","Setophaga petechia"
"582971","Empidonax flaviventris"
"582971","Sphyrapicus varius"
"582971","Coccyzus americanus"
"582971","Icteria virens"
"582971","Nyctanassa violacea"
"582971","Xanthocephalus xanthocephalus"
"582971","Vireo flavifrons"
"582971","Setophaga dominica"
